x,y,STATION_NAME,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,MAX_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_RAIN_FLAG,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,MAX_TEMPERATURE_FLAG
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,5.8,0,,1930,7060080.1930.4.19,19,,,,2.5,15.5,,,,QC,0,,3.3,,,1930-04-19 00:00:00,,,1.7,,,5.8,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0,0,,1930,7060080.1930.4.20,20,,,,-3.1,21.1,,,,QC,0,,1.7,,,1930-04-20 00:00:00,,,-7.8,,,0,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0,0,,1930,7060080.1930.4.21,21,,,,-0.3,18.3,,,,QC,0,,7.8,,,1930-04-21 00:00:00,,,-8.3,,,0,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,10.4,5.1,M,1930,7060080.1930.4.22,22,,,M,,,,,,QC,,,,,,1930-04-22 00:00:00,,,-5,M,,5.3,M
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,2.5,2.5,,1930,7060080.1930.4.23,23,,,,-5,23,,,,QC,0,,-3.9,,,1930-04-23 00:00:00,,,-6.1,,,0,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0.8,0,,1930,7060080.1930.4.24,24,,,,-5,23,,,,QC,0,,5,,,1930-04-24 00:00:00,,,-15,,,0.8,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0,0,,1930,7060080.1930.4.25,25,,,,3.6,14.4,,,,QC,0,,6.1,,,1930-04-25 00:00:00,,,1.1,,,0,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0,0,,1930,7060080.1930.4.26,26,,,,3.4,14.6,,,,QC,0,,6.7,,,1930-04-26 00:00:00,,,0,,,0,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0,0,,1930,7060080.1930.4.27,27,,,,0.3,17.7,,,,QC,0,,1.1,,,1930-04-27 00:00:00,,,-0.6,,,0,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0,0,M,1930,7060080.1930.4.28,28,,,M,,,,,,QC,,,,,,1930-04-28 00:00:00,,,-5.6,M,,0,M
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0,0,,1930,7060080.1930.4.29,29,,,,4.8,13.2,,,,QC,0,,12.8,,,1930-04-29 00:00:00,,,-3.3,,,0,
-72.45,48.88333333333333,ALBANEL,,4,,,7060080,0,0,,1930,7060080.1930.4.30,30,,,,8.9,9.1,,,,QC,0,,18.3,,,1930-04-30 00:00:00,,,-0.6,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,18,0,,1930,7060080.1930.5.1,1,,,,4.8,13.2,,,,QC,0,,7.8,,,1930-05-01 00:00:00,,,1.7,,,18,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,4.6,0,,1930,7060080.1930.5.2,2,,,,10.6,7.4,,,,QC,0,,16.7,,,1930-05-02 00:00:00,,,4.4,,,4.6,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,10.7,0,,1930,7060080.1930.5.3,3,,,,7.3,10.7,,,,QC,0,,8.9,,,1930-05-03 00:00:00,,,5.6,,,10.7,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.4,4,,,,4.8,13.2,,,,QC,0,,8.9,,,1930-05-04 00:00:00,,,0.6,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.5,5,,,,6.1,11.9,,,,QC,0,,12.2,,,1930-05-05 00:00:00,,,0,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,1.3,0,,1930,7060080.1930.5.6,6,,,,13.6,4.4,,,,QC,0,,24.4,,,1930-05-06 00:00:00,,,2.8,,,1.3,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.7,7,,,,5.9,12.1,,,,QC,0,,10,,,1930-05-07 00:00:00,,,1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.8,8,,,,7.5,10.5,,,,QC,0,,15.6,,,1930-05-08 00:00:00,,,-0.6,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.9,9,,,,8.9,9.1,,,,QC,0,,16.1,,,1930-05-09 00:00:00,,,1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.10,10,,,,10,8,,,,QC,0,,18.3,,,1930-05-10 00:00:00,,,1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.11,11,,,,11.2,6.8,,,,QC,0,,20.6,,,1930-05-11 00:00:00,,,1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.12,12,,,,13.9,4.1,,,,QC,0,,25.6,,,1930-05-12 00:00:00,,,2.2,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,M,1930,7060080.1930.5.13,13,,,M,,,,,,QC,,,,,,1930-05-13 00:00:00,,,3.3,M,,0,M
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.14,14,,,,8.1,9.9,,,,QC,0,,16.7,,,1930-05-14 00:00:00,,,-0.6,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.15,15,,,,10,8,,,,QC,0,,18.3,,,1930-05-15 00:00:00,,,1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,8.1,0,,1930,7060080.1930.5.16,16,,,,8.9,9.1,,,,QC,0,,12.2,,,1930-05-16 00:00:00,,,5.6,,,8.1,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0.8,0,,1930,7060080.1930.5.17,17,,,,10.3,7.7,,,,QC,0,,14.4,,,1930-05-17 00:00:00,,,6.1,,,0.8,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.18,18,,,,3.1,14.9,,,,QC,0,,7.8,,,1930-05-18 00:00:00,,,-1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.19,19,,,,5,13,,,,QC,0,,13.3,,,1930-05-19 00:00:00,,,-3.3,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,M,1930,7060080.1930.5.20,20,,,M,,,,,,QC,,,,,,1930-05-20 00:00:00,,,3.9,M,,0,M
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,4.8,0,,1930,7060080.1930.5.21,21,,,,12.3,5.7,,,,QC,0,,20.6,,,1930-05-21 00:00:00,,,3.9,,,4.8,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0.3,0,,1930,7060080.1930.5.22,22,,,,11.4,6.6,,,,QC,0,,20.6,,,1930-05-22 00:00:00,,,2.2,,,0.3,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,4.6,0,,1930,7060080.1930.5.23,23,,,,18.4,0,,,,QC,0.4,,25,,,1930-05-23 00:00:00,,,11.7,,,4.6,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,3.8,0,,1930,7060080.1930.5.24,24,,,,19.7,0,,,,QC,1.7,,28.3,,,1930-05-24 00:00:00,,,11.1,,,3.8,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,8.6,0,,1930,7060080.1930.5.25,25,,,,6.7,11.3,,,,QC,0,,7.2,,,1930-05-25 00:00:00,,,6.1,,,8.6,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,3.3,0,,1930,7060080.1930.5.26,26,,,,11.1,6.9,,,,QC,0,,16.1,,,1930-05-26 00:00:00,,,6.1,,,3.3,
-72.45,48.88333333333333,ALBANEL,T,5,,,7060080,0,0,,1930,7060080.1930.5.27,27,,,,15,3,,,,QC,0,,20,,,1930-05-27 00:00:00,T,,10,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.28,28,,,,8.6,9.4,,,,QC,0,,12.8,,,1930-05-28 00:00:00,,,4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.29,29,,,,9.5,8.5,,,,QC,0,,17.2,,,1930-05-29 00:00:00,,,1.7,,,0,
-72.45,48.88333333333333,ALBANEL,T,5,,,7060080,0,0,,1930,7060080.1930.5.30,30,,,,10,8,,,,QC,0,,12.8,,,1930-05-30 00:00:00,T,,7.2,,,0,
-72.45,48.88333333333333,ALBANEL,,5,,,7060080,0,0,,1930,7060080.1930.5.31,31,,,,7.3,10.7,,,,QC,0,,13.9,,,1930-05-31 00:00:00,,,0.6,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,3.3,0,,1930,7060080.1930.6.1,1,,,,6.4,11.6,,,,QC,0,,11.1,,,1930-06-01 00:00:00,,,1.7,,,3.3,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,M,1930,7060080.1930.6.2,2,,,M,,,,,,QC,,,,,,1930-06-02 00:00:00,,,-1.1,M,,0,M
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,,1930,7060080.1930.6.3,3,,,,17.8,0.2,,,,QC,0,,30,,,1930-06-03 00:00:00,,,5.6,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,5.1,0,,1930,7060080.1930.6.4,4,,,,18.9,0,,,,QC,0.9,,22.8,,,1930-06-04 00:00:00,,,15,,,5.1,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,8.4,0,,1930,7060080.1930.6.5,5,,,,16.4,1.6,,,,QC,0,,23.3,,,1930-06-05 00:00:00,,,9.4,,,8.4,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,21.3,0,,1930,7060080.1930.6.6,6,,,,13.1,4.9,,,,QC,0,,15,,,1930-06-06 00:00:00,,,11.1,,,21.3,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,9.4,0,,1930,7060080.1930.6.7,7,,,,13.4,4.6,,,,QC,0,,15.6,,,1930-06-07 00:00:00,,,11.1,,,9.4,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,,1930,7060080.1930.6.8,8,,,,12.8,5.2,,,,QC,0,,16.7,,,1930-06-08 00:00:00,,,8.9,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,,1930,7060080.1930.6.9,9,,,,13.4,4.6,,,,QC,0,,21.1,,,1930-06-09 00:00:00,,,5.6,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,14,0,,1930,7060080.1930.6.10,10,,,,16.2,1.8,,,,QC,0,,21.7,,,1930-06-10 00:00:00,,,10.6,,,14,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,,1930,7060080.1930.6.11,11,,,,18.1,0,,,,QC,0.1,,25.6,,,1930-06-11 00:00:00,,,10.6,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,,1930,7060080.1930.6.12,12,,,,18.4,0,,,,QC,0.4,,26.1,,,1930-06-12 00:00:00,,,10.6,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,2.3,0,,1930,7060080.1930.6.13,13,,,,19.5,0,,,,QC,1.5,,26.1,,,1930-06-13 00:00:00,,,12.8,,,2.3,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,4.3,0,,1930,7060080.1930.6.14,14,,,,22.3,0,,,,QC,4.3,,28.9,,,1930-06-14 00:00:00,,,15.6,,,4.3,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,15.5,0,,1930,7060080.1930.6.15,15,,,,25,0,,,,QC,7,,30,,,1930-06-15 00:00:00,,,20,,,15.5,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,10.9,0,,1930,7060080.1930.6.16,16,,,,20.9,0,,,,QC,2.9,,26.1,,,1930-06-16 00:00:00,,,15.6,,,10.9,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,,1930,7060080.1930.6.17,17,,,,15,3,,,,QC,0,,17.2,,,1930-06-17 00:00:00,,,12.8,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,6.1,0,,1930,7060080.1930.6.18,18,,,,16.1,1.9,,,,QC,0,,18.3,,,1930-06-18 00:00:00,,,13.9,,,6.1,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,19.1,0,,1930,7060080.1930.6.19,19,,,,21.2,0,,,,QC,3.2,,26.7,,,1930-06-19 00:00:00,,,15.6,,,19.1,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,2.8,0,,1930,7060080.1930.6.20,20,,,,19.2,0,,,,QC,1.2,,23.9,,,1930-06-20 00:00:00,,,14.4,,,2.8,
-72.45,48.88333333333333,ALBANEL,T,6,,,7060080,0,0,,1930,7060080.1930.6.21,21,,,,18.6,0,,,,QC,0.6,,23.9,,,1930-06-21 00:00:00,T,,13.3,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,9.9,0,,1930,7060080.1930.6.22,22,,,,16.4,1.6,,,,QC,0,,17.8,,,1930-06-22 00:00:00,,,15,,,9.9,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,2,0,,1930,7060080.1930.6.23,23,,,,19.8,0,,,,QC,1.8,,26.7,,,1930-06-23 00:00:00,,,12.8,,,2,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,13,0,,1930,7060080.1930.6.24,24,,,,14.8,3.2,,,,QC,0,,17.8,,,1930-06-24 00:00:00,,,11.7,,,13,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,1,0,,1930,7060080.1930.6.25,25,,,,19.8,0,,,,QC,1.8,,26.7,,,1930-06-25 00:00:00,,,12.8,,,1,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,,1930,7060080.1930.6.26,26,,,,18.1,0,,,,QC,0.1,,25,,,1930-06-26 00:00:00,,,11.1,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,32.8,0,M,1930,7060080.1930.6.27,27,,,M,,,,,,QC,,,,,,1930-06-27 00:00:00,,M,,M,,32.8,M
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,24.1,0,,1930,7060080.1930.6.28,28,,,,16.1,1.9,,,,QC,0,,20,,,1930-06-28 00:00:00,,,12.2,,,24.1,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,0,0,,1930,7060080.1930.6.29,29,,,,18.6,0,,,,QC,0.6,,26.1,,,1930-06-29 00:00:00,,,11.1,,,0,
-72.45,48.88333333333333,ALBANEL,,6,,,7060080,5.8,0,,1930,7060080.1930.6.30,30,,,,21.4,0,,,,QC,3.4,,28.3,,,1930-06-30 00:00:00,,,14.4,,,5.8,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,1.8,0,,1930,7060080.1930.7.1,1,,,,18.1,0,,,,QC,0.1,,19.4,,,1930-07-01 00:00:00,,,16.7,,,1.8,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1930,7060080.1930.7.2,2,,,,15.3,2.7,,,,QC,0,,17.8,,,1930-07-02 00:00:00,,,12.8,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1930,7060080.1930.7.3,3,,,,12.8,5.2,,,,QC,0,,21.1,,,1930-07-03 00:00:00,,,4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,M,1930,7060080.1930.7.4,4,,,M,,,,,,QC,,,,,,1930-07-04 00:00:00,,,6.7,M,,0,M
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,M,1930,7060080.1930.7.5,5,,,M,,,,,,QC,,,25,,,1930-07-05 00:00:00,,M,,M,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,17.8,0,,1930,7060080.1930.7.6,6,,,,13.6,4.4,,,,QC,0,,18.9,,,1930-07-06 00:00:00,,,8.3,,,17.8,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,20.8,0,,1930,7060080.1930.7.7,7,,,,17.5,0.5,,,,QC,0,,22.8,,,1930-07-07 00:00:00,,,12.2,,,20.8,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,4.3,0,,1930,7060080.1930.7.8,8,,,,16.2,1.8,,,,QC,0,,20.6,,,1930-07-08 00:00:00,,,11.7,,,4.3,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1930,7060080.1930.7.9,9,,,,17.5,0.5,,,,QC,0,,25,,,1930-07-09 00:00:00,,,10,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1930,7060080.1930.7.10,10,,,,15.3,2.7,,,,QC,0,,23.9,,,1930-07-10 00:00:00,,,6.7,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,10.2,0,,1930,7060080.1930.7.11,11,,,,15.6,2.4,,,,QC,0,,18.3,,,1930-07-11 00:00:00,,,12.8,,,10.2,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,5.1,0,,1930,7060080.1930.7.12,12,,,,18.6,0,,,,QC,0.6,,25,,,1930-07-12 00:00:00,,,12.2,,,5.1,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,24.9,0,,1930,7060080.1930.7.13,13,,,,16.1,1.9,,,,QC,0,,19.4,,,1930-07-13 00:00:00,,,12.8,,,24.9,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,16,0,,1930,7060080.1930.7.14,14,,,,17.5,0.5,,,,QC,0,,20.6,,,1930-07-14 00:00:00,,,14.4,,,16,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0.5,0,,1930,7060080.1930.7.15,15,,,,13.9,4.1,,,,QC,0,,23.9,,,1930-07-15 00:00:00,,,3.9,,,0.5,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1930,7060080.1930.7.16,16,,,,17.2,0.8,,,,QC,0,,25,,,1930-07-16 00:00:00,,,9.4,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0.8,0,,1930,7060080.1930.7.17,17,,,,16.7,1.3,,,,QC,0,,22.2,,,1930-07-17 00:00:00,,,11.1,,,0.8,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,1,0,,1930,7060080.1930.7.18,18,,,,17.5,0.5,,,,QC,0,,20.6,,,1930-07-18 00:00:00,,,14.4,,,1,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,1.3,0,,1930,7060080.1930.7.19,19,,,,19.7,0,,,,QC,1.7,,25,,,1930-07-19 00:00:00,,,14.4,,,1.3,
-72.45,48.88333333333333,ALBANEL,T,7,,,7060080,0,0,,1930,7060080.1930.7.20,20,,,,18.6,0,,,,QC,0.6,,26.1,,,1930-07-20 00:00:00,T,,11.1,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,2.5,0,,1930,7060080.1930.7.21,21,,,,18.6,0,,,,QC,0.6,,22.2,,,1930-07-21 00:00:00,,,15,,,2.5,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,M,1930,7060080.1930.7.22,22,,,M,,,,,,QC,,,,,,1930-07-22 00:00:00,,,8.9,M,,0,M
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1930,7060080.1930.7.23,23,,,,16.7,1.3,,,,QC,0,,27.2,,,1930-07-23 00:00:00,,,6.1,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,M,1930,7060080.1930.7.24,24,,,M,,,,,,QC,,,26.1,,,1930-07-24 00:00:00,,M,,M,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1930,7060080.1930.7.25,25,,,,16.1,1.9,,,,QC,0,,22.2,,,1930-07-25 00:00:00,,,10,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,2.8,0,,1930,7060080.1930.7.26,26,,,,13.9,4.1,,,,QC,0,,19.4,,,1930-07-26 00:00:00,,,8.3,,,2.8,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1930,7060080.1930.7.27,27,,,,20,0,,,,QC,2,,26.7,,,1930-07-27 00:00:00,,,13.3,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,22.1,0,,1930,7060080.1930.7.28,28,,,,19.7,0,,,,QC,1.7,,23.3,,,1930-07-28 00:00:00,,,16.1,,,22.1,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,9.9,0,,1930,7060080.1930.7.29,29,,,,16.4,1.6,,,,QC,0,,21.7,,,1930-07-29 00:00:00,,,11.1,,,9.9,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,2.5,0,,1930,7060080.1930.7.30,30,,,,13.4,4.6,,,,QC,0,,20,,,1930-07-30 00:00:00,,,6.7,,,2.5,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,3.8,0,,1930,7060080.1930.7.31,31,,,,11.7,6.3,,,,QC,0,,17.8,,,1930-07-31 00:00:00,,,5.6,,,3.8,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,3.6,0,,1930,7060080.1930.8.1,1,,,,10.9,7.1,,,,QC,0,,17.8,,,1930-08-01 00:00:00,,,3.9,,,3.6,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,8.4,0,,1930,7060080.1930.8.2,2,,,,13.6,4.4,,,,QC,0,,18.9,,,1930-08-02 00:00:00,,,8.3,,,8.4,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.3,3,,,,14.8,3.2,,,,QC,0,,21.7,,,1930-08-03 00:00:00,,,7.8,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,17.8,0,,1930,7060080.1930.8.4,4,,,,18.6,0,,,,QC,0.6,,22.2,,,1930-08-04 00:00:00,,,15,,,17.8,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.5,5,,,,18.6,0,,,,QC,0.6,,22.2,,,1930-08-05 00:00:00,,,15,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.6,6,,,,13.6,4.4,,,,QC,0,,18.3,,,1930-08-06 00:00:00,,,8.9,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.7,7,,,,14.2,3.8,,,,QC,0,,23.9,,,1930-08-07 00:00:00,,,4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,9.7,0,,1930,7060080.1930.8.8,8,,,,15.3,2.7,,,,QC,0,,23.3,,,1930-08-08 00:00:00,,,7.2,,,9.7,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.9,9,,,,17.8,0.2,,,,QC,0,,22.8,,,1930-08-09 00:00:00,,,12.8,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,9.1,0,,1930,7060080.1930.8.10,10,,,,13.1,4.9,,,,QC,0,,16.7,,,1930-08-10 00:00:00,,,9.4,,,9.1,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,3,0,,1930,7060080.1930.8.11,11,,,,11.1,6.9,,,,QC,0,,17.8,,,1930-08-11 00:00:00,,,4.4,,,3,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.12,12,,,,12,6,,,,QC,0,,17.8,,,1930-08-12 00:00:00,,,6.1,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.13,13,,,,13.4,4.6,,,,QC,0,,20,,,1930-08-13 00:00:00,,,6.7,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.14,14,,,,17.3,0.7,,,,QC,0,,21.7,,,1930-08-14 00:00:00,,,12.8,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,5.1,0,,1930,7060080.1930.8.15,15,,,,15.9,2.1,,,,QC,0,,18.9,,,1930-08-15 00:00:00,,,12.8,,,5.1,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,10.4,0,,1930,7060080.1930.8.16,16,,,,14.8,3.2,,,,QC,0,,16.7,,,1930-08-16 00:00:00,,,12.8,,,10.4,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,19.8,0,,1930,7060080.1930.8.17,17,,,,14.8,3.2,,,,QC,0,,16.7,,,1930-08-17 00:00:00,,,12.8,,,19.8,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,1.8,0,,1930,7060080.1930.8.18,18,,,,14.8,3.2,,,,QC,0,,17.8,,,1930-08-18 00:00:00,,,11.7,,,1.8,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,M,1930,7060080.1930.8.19,19,,,M,,,,,,QC,,,,,,1930-08-19 00:00:00,,,12.2,M,,0,M
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.20,20,,,,16.4,1.6,,,,QC,0,,24.4,,,1930-08-20 00:00:00,,,8.3,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.21,21,,,,20,0,,,,QC,2,,28.3,,,1930-08-21 00:00:00,,,11.7,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.22,22,,,,19.2,0,,,,QC,1.2,,28.3,,,1930-08-22 00:00:00,,,10,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.23,23,,,,17.5,0.5,,,,QC,0,,25,,,1930-08-23 00:00:00,,,10,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,10.2,0,,1930,7060080.1930.8.24,24,,,,15.9,2.1,,,,QC,0,,20,,,1930-08-24 00:00:00,,,11.7,,,10.2,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,9.7,0,,1930,7060080.1930.8.25,25,,,,20.3,0,,,,QC,2.3,,25.6,,,1930-08-25 00:00:00,,,15,,,9.7,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.26,26,,,,17.8,0.2,,,,QC,0,,24.4,,,1930-08-26 00:00:00,,,11.1,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.27,27,,,,17,1,,,,QC,0,,25,,,1930-08-27 00:00:00,,,8.9,,,0,
-72.45,48.88333333333333,ALBANEL,T,8,,,7060080,0,0,,1930,7060080.1930.8.28,28,,,,18.6,0,,,,QC,0.6,,28.3,,,1930-08-28 00:00:00,T,,8.9,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,7.4,0,,1930,7060080.1930.8.29,29,,,,14.5,3.5,,,,QC,0,,16.1,,,1930-08-29 00:00:00,,,12.8,,,7.4,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1930,7060080.1930.8.30,30,,,,14.5,3.5,,,,QC,0,,22.2,,,1930-08-30 00:00:00,,,6.7,,,0,
