x,y,LOCAL_YEAR,MAX_TEMPERATURE_FLAG,LOCAL_DAY,TOTAL_SNOW,PROVINCE_CODE,MIN_TEMPERATURE,MAX_TEMPERATURE,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_RAIN,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,STATION_NAME,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,SNOW_ON_GROUND
-70.53333333333333,46.75,1958,,13,15.2,QC,-22.8,-11.1,1958-02-13 00:00:00,,7050240,,,,,,15.2,,,,-17,,7050240.1958.2.13,0,,0,,ARMAGH,,,,2,,35,
-70.53333333333333,46.75,1958,,14,0,QC,-15.6,-12.2,1958-02-14 00:00:00,,7050240,,,,,,0,,,,-13.9,,7050240.1958.2.14,0,,0,,ARMAGH,,,,2,,31.9,
-70.53333333333333,46.75,1958,,15,0,QC,-26.1,-13.3,1958-02-15 00:00:00,,7050240,,,,,,0,,,,-19.7,,7050240.1958.2.15,0,,0,,ARMAGH,,,,2,,37.7,
-70.53333333333333,46.75,1958,,16,7.6,QC,-25.6,-1.7,1958-02-16 00:00:00,,7050240,,,,,,7.6,,,,-13.7,,7050240.1958.2.16,0,,0,,ARMAGH,,,,2,,31.7,
-70.53333333333333,46.75,1958,,17,3.8,QC,-20.6,-2.2,1958-02-17 00:00:00,,7050240,,,,,,3.8,,,,-11.4,,7050240.1958.2.17,0,,0,,ARMAGH,,,,2,,29.4,
-70.53333333333333,46.75,1958,,18,10.2,QC,-23.3,-10,1958-02-18 00:00:00,,7050240,,,,,,10.2,,,,-16.7,,7050240.1958.2.18,0,,0,,ARMAGH,,,,2,,34.7,
-70.53333333333333,46.75,1958,,19,3.8,QC,-21.1,-5,1958-02-19 00:00:00,,7050240,,,,,,3.8,,,,-13.1,,7050240.1958.2.19,0,,0,,ARMAGH,,,,2,,31.1,
-70.53333333333333,46.75,1958,,20,0,QC,-17.8,-8.9,1958-02-20 00:00:00,,7050240,,,,,,0,,,,-13.4,,7050240.1958.2.20,0,,0,,ARMAGH,,,,2,,31.4,
-70.53333333333333,46.75,1958,,21,3.3,QC,-16.7,-7.2,1958-02-21 00:00:00,,7050240,,,,,,3.3,,,,-12,,7050240.1958.2.21,0,,0,,ARMAGH,,,,2,,30,
-70.53333333333333,46.75,1958,,22,5.1,QC,-11.7,-3.9,1958-02-22 00:00:00,,7050240,,,,,,5.1,,,,-7.8,,7050240.1958.2.22,0,,0,,ARMAGH,,,,2,,25.8,
-70.53333333333333,46.75,1958,,23,3,QC,-23.3,-13.3,1958-02-23 00:00:00,,7050240,,,,,,3,,,,-18.3,,7050240.1958.2.23,0,,0,,ARMAGH,,,,2,,36.3,
-70.53333333333333,46.75,1958,,24,6.4,QC,-22.2,-1.1,1958-02-24 00:00:00,,7050240,,,,,,6.4,,,,-11.7,,7050240.1958.2.24,0,,0,,ARMAGH,,,,2,,29.7,
-70.53333333333333,46.75,1958,,25,3.8,QC,-17.8,1.7,1958-02-25 00:00:00,,7050240,,,,,,3.8,,,,-8.1,,7050240.1958.2.25,0,,0,,ARMAGH,,,,2,,26.1,
-70.53333333333333,46.75,1958,,26,0,QC,-18.9,-1.1,1958-02-26 00:00:00,,7050240,,,,,,0,,,,-10,,7050240.1958.2.26,0,,0,,ARMAGH,,,,2,,28,
-70.53333333333333,46.75,1958,,27,0,QC,-15.6,3.9,1958-02-27 00:00:00,,7050240,,,,,,0,,,,-5.9,,7050240.1958.2.27,0,,0,,ARMAGH,,,,2,,23.9,
-70.53333333333333,46.75,1958,,28,7.6,QC,-8.3,-0.6,1958-02-28 00:00:00,,7050240,,,,,,7.6,,,,-4.5,,7050240.1958.2.28,0,,0,,ARMAGH,,,,2,,22.5,
-70.53333333333333,46.75,1958,,1,8.9,QC,-6.7,-3.9,1958-03-01 00:00:00,,7050240,,,,,,8.9,,,,-5.3,,7050240.1958.3.1,0,,0,,ARMAGH,,,,3,,23.3,
-70.53333333333333,46.75,1958,,2,2,QC,-7.8,-1.1,1958-03-02 00:00:00,,7050240,,,,,,2,,,,-4.5,,7050240.1958.3.2,0,,0,,ARMAGH,,,,3,,22.5,
-70.53333333333333,46.75,1958,,3,2.5,QC,-6.1,3.3,1958-03-03 00:00:00,,7050240,,,,,,2.5,,,,-1.4,,7050240.1958.3.3,0,,0,,ARMAGH,,,,3,,19.4,
-70.53333333333333,46.75,1958,,4,1.3,QC,-3.3,3.3,1958-03-04 00:00:00,,7050240,,,,,,1.3,,,,0,,7050240.1958.3.4,0,,0,,ARMAGH,,,,3,,18,
-70.53333333333333,46.75,1958,,5,0,QC,-2.2,2.2,1958-03-05 00:00:00,,7050240,,,,,,0,,,,0,,7050240.1958.3.5,0,,0,,ARMAGH,,,,3,,18,
-70.53333333333333,46.75,1958,,6,0.3,QC,-11.7,2.8,1958-03-06 00:00:00,,7050240,,,,,,0.3,,,,-4.5,,7050240.1958.3.6,0,,0,,ARMAGH,,,,3,,22.5,
-70.53333333333333,46.75,1958,,7,0,QC,-4.4,0.6,1958-03-07 00:00:00,,7050240,,,,,,0,,,,-1.9,,7050240.1958.3.7,0,,0,,ARMAGH,,,,3,,19.9,
-70.53333333333333,46.75,1958,,8,1,QC,-6.7,-1.7,1958-03-08 00:00:00,,7050240,,,,,,1,,,,-4.2,,7050240.1958.3.8,0,,0,,ARMAGH,,,,3,,22.2,
-70.53333333333333,46.75,1958,,9,0.3,QC,-9.4,0.6,1958-03-09 00:00:00,,7050240,,,,,,0.3,,,,-4.4,,7050240.1958.3.9,0,,0,,ARMAGH,,,,3,,22.4,
-70.53333333333333,46.75,1958,,10,0,QC,-6.7,4.4,1958-03-10 00:00:00,,7050240,,,,,,0,,,,-1.2,,7050240.1958.3.10,0,,0,,ARMAGH,,,,3,,19.2,
-70.53333333333333,46.75,1958,,11,13.5,QC,-3.3,3.9,1958-03-11 00:00:00,,7050240,,,,,,13.5,,,,0.3,,7050240.1958.3.11,0,,0,,ARMAGH,,,,3,,17.7,
-70.53333333333333,46.75,1958,,12,4.3,QC,-3.9,-1.7,1958-03-12 00:00:00,,7050240,,,,,,4.3,,,,-2.8,,7050240.1958.3.12,0,,0,,ARMAGH,,,,3,,20.8,
-70.53333333333333,46.75,1958,,13,1.8,QC,-4.4,1.7,1958-03-13 00:00:00,,7050240,,,,,,1.8,,,,-1.4,,7050240.1958.3.13,0,,0,,ARMAGH,,,,3,,19.4,
-70.53333333333333,46.75,1958,,14,0,QC,-2.8,0.6,1958-03-14 00:00:00,,7050240,,,,,,0,,,,-1.1,,7050240.1958.3.14,0,,0,,ARMAGH,,,,3,,19.1,
-70.53333333333333,46.75,1958,,15,16.5,QC,-5,-2.8,1958-03-15 00:00:00,,7050240,,,,,,16.5,,,,-3.9,,7050240.1958.3.15,0,,0,,ARMAGH,,,,3,,21.9,
-70.53333333333333,46.75,1958,,16,3.8,QC,-5.6,-1.7,1958-03-16 00:00:00,,7050240,,,,,,3.8,,,,-3.7,,7050240.1958.3.16,0,,0,,ARMAGH,,,,3,,21.7,
-70.53333333333333,46.75,1958,,17,0,QC,-9.4,1.7,1958-03-17 00:00:00,,7050240,,,,,,0,,,,-3.9,,7050240.1958.3.17,0,,0,,ARMAGH,,,,3,,21.9,
-70.53333333333333,46.75,1958,,18,0,QC,-9.4,3.9,1958-03-18 00:00:00,,7050240,,,,,,0,,,,-2.8,,7050240.1958.3.18,0,,0,,ARMAGH,,,,3,,20.8,
-70.53333333333333,46.75,1958,,19,0,QC,-11.7,6.7,1958-03-19 00:00:00,,7050240,,,,,,0,,,,-2.5,,7050240.1958.3.19,0,,0,,ARMAGH,,,,3,,20.5,
-70.53333333333333,46.75,1958,,20,0,QC,-12.8,4.4,1958-03-20 00:00:00,,7050240,,,,,,0,,,,-4.2,,7050240.1958.3.20,0,,0,,ARMAGH,,,,3,,22.2,
-70.53333333333333,46.75,1958,,21,3.3,QC,-7.8,2.2,1958-03-21 00:00:00,,7050240,,,,,,3.3,,,,-2.8,,7050240.1958.3.21,0,,0,,ARMAGH,,,,3,,20.8,
-70.53333333333333,46.75,1958,,22,8.9,QC,-6.7,0,1958-03-22 00:00:00,,7050240,,,,,,8.9,,,,-3.4,,7050240.1958.3.22,0,,0,,ARMAGH,,,,3,,21.4,
-70.53333333333333,46.75,1958,,23,0,QC,-3.9,0.6,1958-03-23 00:00:00,,7050240,,,,,,0,,,,-1.7,,7050240.1958.3.23,0,,0,,ARMAGH,,,,3,,19.7,
-70.53333333333333,46.75,1958,,24,0,QC,-2.8,5,1958-03-24 00:00:00,,7050240,,,,,,0,,,,1.1,,7050240.1958.3.24,0,,0,,ARMAGH,,,,3,,16.9,
-70.53333333333333,46.75,1958,,25,0,QC,-0.6,2.8,1958-03-25 00:00:00,,7050240,,,,,,6.4,,,,1.1,,7050240.1958.3.25,6.4,,0,,ARMAGH,,,,3,,16.9,
-70.53333333333333,46.75,1958,,26,0,QC,-1.1,6.1,1958-03-26 00:00:00,,7050240,,,,,,0,,,,2.5,,7050240.1958.3.26,0,,0,,ARMAGH,,,,3,,15.5,
-70.53333333333333,46.75,1958,,27,0,QC,-7.2,5.6,1958-03-27 00:00:00,,7050240,,,,,,0,,,,-0.8,,7050240.1958.3.27,0,,0,,ARMAGH,,,,3,,18.8,
-70.53333333333333,46.75,1958,,28,0,QC,-13.9,2.2,1958-03-28 00:00:00,,7050240,,,,,,0,,,,-5.9,,7050240.1958.3.28,0,,0,,ARMAGH,,,,3,,23.9,
-70.53333333333333,46.75,1958,,29,0,QC,-10.6,6.7,1958-03-29 00:00:00,,7050240,,,,,,0,,,,-2,,7050240.1958.3.29,0,,0,,ARMAGH,,,,3,,20,
-70.53333333333333,46.75,1958,,30,0,QC,-7.2,7.8,1958-03-30 00:00:00,,7050240,,,,,,0,,,,0.3,,7050240.1958.3.30,0,,0,,ARMAGH,,,,3,,17.7,
-70.53333333333333,46.75,1958,,31,12.7,QC,-8.3,6.7,1958-03-31 00:00:00,,7050240,,,,,,12.7,,,,-0.8,,7050240.1958.3.31,0,,0,,ARMAGH,,,,3,,18.8,
-70.53333333333333,46.75,1958,,1,0,QC,-1.7,3.9,1958-04-01 00:00:00,,7050240,,,,,,0,,,,1.1,,7050240.1958.4.1,0,,0,,ARMAGH,,,,4,,16.9,
-70.53333333333333,46.75,1958,,2,0,QC,-1.7,4.4,1958-04-02 00:00:00,,7050240,,,,,,0,,,,1.4,,7050240.1958.4.2,0,,0,,ARMAGH,,,,4,,16.6,
-70.53333333333333,46.75,1958,,3,0,QC,-7.8,4.4,1958-04-03 00:00:00,,7050240,,,,,,0,,,,-1.7,,7050240.1958.4.3,0,,0,,ARMAGH,,,,4,,19.7,
-70.53333333333333,46.75,1958,,4,0,QC,-7.2,8.9,1958-04-04 00:00:00,,7050240,,,,,,0,,,,0.9,,7050240.1958.4.4,0,,0,,ARMAGH,,,,4,,17.1,
-70.53333333333333,46.75,1958,,5,0,QC,-1.7,8.9,1958-04-05 00:00:00,,7050240,,,,,,0,,,,3.6,,7050240.1958.4.5,0,,0,,ARMAGH,,,,4,,14.4,
-70.53333333333333,46.75,1958,,6,2.5,QC,-6.1,5.6,1958-04-06 00:00:00,,7050240,,,,,,2.5,,,,-0.3,,7050240.1958.4.6,0,,0,,ARMAGH,,,,4,,18.3,
-70.53333333333333,46.75,1958,,7,1.3,QC,-3.3,-0.6,1958-04-07 00:00:00,,7050240,,,,,,1.3,,,,-2,,7050240.1958.4.7,0,,0,,ARMAGH,,,,4,,20,
-70.53333333333333,46.75,1958,,8,10.2,QC,-5,1.1,1958-04-08 00:00:00,,7050240,,,,,,10.2,,,,-2,,7050240.1958.4.8,0,,0,,ARMAGH,,,,4,,20,
-70.53333333333333,46.75,1958,,9,0,QC,-4.4,1.1,1958-04-09 00:00:00,,7050240,,,,,,0,,,,-1.7,,7050240.1958.4.9,0,,0,,ARMAGH,,,,4,,19.7,
-70.53333333333333,46.75,1958,,10,0,QC,-4.4,3.3,1958-04-10 00:00:00,,7050240,,,,,,0,,,,-0.6,,7050240.1958.4.10,0,,0,,ARMAGH,,,,4,,18.6,
-70.53333333333333,46.75,1958,,11,0,QC,-8.3,7.8,1958-04-11 00:00:00,,7050240,,,,,,0,,,,-0.3,,7050240.1958.4.11,0,,0,,ARMAGH,,,,4,,18.3,
-70.53333333333333,46.75,1958,,12,0,QC,1.1,4.4,1958-04-12 00:00:00,,7050240,,,,,,0,,,,2.8,,7050240.1958.4.12,0,,0,,ARMAGH,,,,4,,15.2,
-70.53333333333333,46.75,1958,,13,0,QC,-1.7,8.3,1958-04-13 00:00:00,,7050240,,,,,,0,,,,3.3,,7050240.1958.4.13,0,,0,,ARMAGH,,,,4,,14.7,
-70.53333333333333,46.75,1958,,14,0,QC,-0.6,8.3,1958-04-14 00:00:00,,7050240,,,,,,0,,,,3.9,,7050240.1958.4.14,0,,0,,ARMAGH,,,,4,,14.1,
-70.53333333333333,46.75,1958,,15,0,QC,-1.1,13.3,1958-04-15 00:00:00,,7050240,,,,,,0,,,,6.1,,7050240.1958.4.15,0,,0,,ARMAGH,,,,4,,11.9,
-70.53333333333333,46.75,1958,,16,0,QC,5.6,16.1,1958-04-16 00:00:00,,7050240,,,,,,4.1,,,,10.9,,7050240.1958.4.16,4.1,,0,,ARMAGH,,,,4,,7.1,
-70.53333333333333,46.75,1958,,17,0,QC,2.8,14.4,1958-04-17 00:00:00,,7050240,,,,,,0,,,,8.6,,7050240.1958.4.17,0,,0,,ARMAGH,,,,4,,9.4,
-70.53333333333333,46.75,1958,,18,0,QC,4.4,19.4,1958-04-18 00:00:00,,7050240,,,,,,0,,,,11.9,,7050240.1958.4.18,0,,0,,ARMAGH,,,,4,,6.1,
-70.53333333333333,46.75,1958,,19,0,QC,-1.7,10.6,1958-04-19 00:00:00,,7050240,,,,,,0,,,,4.5,,7050240.1958.4.19,0,,0,,ARMAGH,,,,4,,13.5,
-70.53333333333333,46.75,1958,,20,0,QC,0,15.6,1958-04-20 00:00:00,,7050240,,,,,,0,,,,7.8,,7050240.1958.4.20,0,,0,,ARMAGH,,,,4,,10.2,
-70.53333333333333,46.75,1958,,21,0,QC,3.3,17.2,1958-04-21 00:00:00,,7050240,,,,,,2,,,,10.3,,7050240.1958.4.21,2,,0,,ARMAGH,,,,4,,7.7,
-70.53333333333333,46.75,1958,,22,0,QC,2.8,6.1,1958-04-22 00:00:00,,7050240,,,,,,15.2,,,,4.5,,7050240.1958.4.22,15.2,,0,,ARMAGH,,,,4,,13.5,
-70.53333333333333,46.75,1958,,23,0,QC,2.2,11.1,1958-04-23 00:00:00,,7050240,,,,,,3.8,,,,6.7,,7050240.1958.4.23,3.8,,0,,ARMAGH,,,,4,,11.3,
-70.53333333333333,46.75,1958,,24,0,QC,4.4,18.3,1958-04-24 00:00:00,,7050240,,,,,,0.5,,,,11.4,,7050240.1958.4.24,0.5,,0,,ARMAGH,,,,4,,6.6,
-70.53333333333333,46.75,1958,,25,0,QC,5,8.9,1958-04-25 00:00:00,,7050240,,,,,,0,,,,7,,7050240.1958.4.25,0,,0,,ARMAGH,,,,4,,11,
-70.53333333333333,46.75,1958,,26,0,QC,-2.8,3.3,1958-04-26 00:00:00,,7050240,,,,,,0,,,,0.3,,7050240.1958.4.26,0,,0,,ARMAGH,,,,4,,17.7,
-70.53333333333333,46.75,1958,,27,0,QC,-5.6,6.7,1958-04-27 00:00:00,,7050240,,,,,,0,,,,0.6,,7050240.1958.4.27,0,,0,,ARMAGH,,,,4,,17.4,
-70.53333333333333,46.75,1958,,28,0,QC,1.7,6.1,1958-04-28 00:00:00,,7050240,,,,,,0,,,,3.9,,7050240.1958.4.28,0,,0,,ARMAGH,,,,4,,14.1,
-70.53333333333333,46.75,1958,,29,0,QC,1.7,8.9,1958-04-29 00:00:00,,7050240,,,,,,4.6,,,,5.3,,7050240.1958.4.29,4.6,,0,,ARMAGH,,,,4,,12.7,
-70.53333333333333,46.75,1958,,30,0,QC,0,8.9,1958-04-30 00:00:00,,7050240,,,,,,0,,,,4.5,,7050240.1958.4.30,0,,0,,ARMAGH,,,,4,,13.5,
-70.53333333333333,46.75,1958,,1,0,QC,1.1,17.2,1958-05-01 00:00:00,,7050240,,,,,,0,,,,9.2,,7050240.1958.5.1,0,,0,,ARMAGH,,,,5,,8.8,
-70.53333333333333,46.75,1958,,2,0,QC,-1.1,5.6,1958-05-02 00:00:00,,7050240,,,,,,0,,,,2.3,,7050240.1958.5.2,0,,0,,ARMAGH,,,,5,,15.7,
-70.53333333333333,46.75,1958,,3,0,QC,-4.4,6.7,1958-05-03 00:00:00,,7050240,,,,,,0.5,,,,1.2,,7050240.1958.5.3,0.5,,0,,ARMAGH,,,,5,,16.8,
-70.53333333333333,46.75,1958,,4,0,QC,-0.6,5.6,1958-05-04 00:00:00,,7050240,,,,,,0,,,,2.5,,7050240.1958.5.4,0,,0,,ARMAGH,,,,5,,15.5,
-70.53333333333333,46.75,1958,,5,0,QC,-5,4.4,1958-05-05 00:00:00,,7050240,,,,,,0,,,,-0.3,,7050240.1958.5.5,0,,0,,ARMAGH,,,,5,,18.3,
-70.53333333333333,46.75,1958,,6,0,QC,-3.9,12.2,1958-05-06 00:00:00,,7050240,,,,,,0,,,,4.2,,7050240.1958.5.6,0,,0,,ARMAGH,,,,5,,13.8,
-70.53333333333333,46.75,1958,,7,0,QC,1.7,12.2,1958-05-07 00:00:00,,7050240,,,,,,2,,,,7,,7050240.1958.5.7,2,,0,,ARMAGH,,,,5,,11,
-70.53333333333333,46.75,1958,,8,1.3,QC,3.3,5.6,1958-05-08 00:00:00,,7050240,,,,,,16,,,,4.5,,7050240.1958.5.8,14.7,,0,,ARMAGH,,,,5,,13.5,
-70.53333333333333,46.75,1958,,9,0,QC,0,11.1,1958-05-09 00:00:00,,7050240,,,,,,0,,,,5.6,,7050240.1958.5.9,0,,0,,ARMAGH,,,,5,,12.4,
-70.53333333333333,46.75,1958,,10,0,QC,-1.7,9.4,1958-05-10 00:00:00,,7050240,,,,,,0,,,,3.9,,7050240.1958.5.10,0,,0,,ARMAGH,,,,5,,14.1,
-70.53333333333333,46.75,1958,,11,0,QC,0,16.1,1958-05-11 00:00:00,,7050240,,,,,,0,,,,8.1,,7050240.1958.5.11,0,,0,,ARMAGH,,,,5,,9.9,
-70.53333333333333,46.75,1958,,12,0,QC,2.8,16.1,1958-05-12 00:00:00,,7050240,,,,,,0,,,,9.5,,7050240.1958.5.12,0,,0,,ARMAGH,,,,5,,8.5,
-70.53333333333333,46.75,1958,,13,0,QC,-0.6,8.3,1958-05-13 00:00:00,,7050240,,,,,,0,,,,3.9,,7050240.1958.5.13,0,,0,,ARMAGH,,,,5,,14.1,
-70.53333333333333,46.75,1958,,14,0,QC,1.7,7.2,1958-05-14 00:00:00,,7050240,,,,,,0,,,,4.5,,7050240.1958.5.14,0,,0,,ARMAGH,,,,5,,13.5,
-70.53333333333333,46.75,1958,,15,0,QC,-2.8,10.6,1958-05-15 00:00:00,,7050240,,,,,,0,,,,3.9,,7050240.1958.5.15,0,,0,,ARMAGH,,,,5,,14.1,
-70.53333333333333,46.75,1958,,16,0,QC,6.1,11.1,1958-05-16 00:00:00,,7050240,,,,,,0,,,,8.6,,7050240.1958.5.16,0,,0,,ARMAGH,,,,5,,9.4,
-70.53333333333333,46.75,1958,,17,0,QC,6.1,19.4,1958-05-17 00:00:00,,7050240,,,,,,0,,,,12.8,,7050240.1958.5.17,0,,0,,ARMAGH,,,,5,,5.2,
-70.53333333333333,46.75,1958,,18,0,QC,5,23.9,1958-05-18 00:00:00,,7050240,,,,,,9.7,,,,14.5,,7050240.1958.5.18,9.7,,0,,ARMAGH,,,,5,,3.5,
-70.53333333333333,46.75,1958,,19,0,QC,8.3,19.4,1958-05-19 00:00:00,,7050240,,,,,,5.1,,,,13.9,,7050240.1958.5.19,5.1,,0,,ARMAGH,,,,5,,4.1,
-70.53333333333333,46.75,1958,,20,0,QC,4.4,18.3,1958-05-20 00:00:00,,7050240,,,,,,1.3,,,,11.4,,7050240.1958.5.20,1.3,,0,,ARMAGH,,,,5,,6.6,
-70.53333333333333,46.75,1958,,21,0,QC,8.9,13.9,1958-05-21 00:00:00,,7050240,,,,,,0.3,,,,11.4,,7050240.1958.5.21,0.3,,0,,ARMAGH,,,,5,,6.6,
-70.53333333333333,46.75,1958,,22,0,QC,2.8,14.4,1958-05-22 00:00:00,,7050240,,,,,,5.1,,,,8.6,,7050240.1958.5.22,5.1,,0,,ARMAGH,,,,5,,9.4,
-70.53333333333333,46.75,1958,,23,0,QC,5.6,10,1958-05-23 00:00:00,,7050240,,,,,,0,,,,7.8,,7050240.1958.5.23,0,,0,,ARMAGH,,,,5,,10.2,
-70.53333333333333,46.75,1958,,24,0,QC,0.6,17.2,1958-05-24 00:00:00,,7050240,,,,,,0,,,,8.9,,7050240.1958.5.24,0,,0,,ARMAGH,,,,5,,9.1,
-70.53333333333333,46.75,1958,,25,0,QC,6.7,16.7,1958-05-25 00:00:00,,7050240,,,,,,8.9,,,,11.7,,7050240.1958.5.25,8.9,,0,,ARMAGH,,,,5,,6.3,
-70.53333333333333,46.75,1958,,26,0,QC,3.9,12.8,1958-05-26 00:00:00,,7050240,,,,,,0,,,,8.4,,7050240.1958.5.26,0,,0,,ARMAGH,,,,5,,9.6,
-70.53333333333333,46.75,1958,,27,0,QC,0,21.7,1958-05-27 00:00:00,,7050240,,,,,,0,,,,10.9,,7050240.1958.5.27,0,,0,,ARMAGH,,,,5,,7.1,
-70.53333333333333,46.75,1958,,28,0,QC,7.2,21.7,1958-05-28 00:00:00,,7050240,,,,,,1.3,,,,14.5,,7050240.1958.5.28,1.3,,0,,ARMAGH,,,,5,,3.5,
-70.53333333333333,46.75,1958,,29,0,QC,12.2,16.1,1958-05-29 00:00:00,,7050240,,,,,,1.5,,,,14.2,,7050240.1958.5.29,1.5,,0,,ARMAGH,,,,5,,3.8,
-70.53333333333333,46.75,1958,,30,0,QC,5,16.7,1958-05-30 00:00:00,,7050240,,,,,,0,,,,10.9,,7050240.1958.5.30,0,,0,,ARMAGH,,,,5,,7.1,
-70.53333333333333,46.75,1958,,31,0,QC,2.8,16.7,1958-05-31 00:00:00,,7050240,,,,,,5.1,,,,9.8,,7050240.1958.5.31,5.1,,0,,ARMAGH,,,,5,,8.2,
-70.53333333333333,46.75,1958,,1,0,QC,8.3,15.6,1958-06-01 00:00:00,,7050240,,,,,,30.5,,,,12,,7050240.1958.6.1,30.5,,0,,ARMAGH,,,,6,,6,
-70.53333333333333,46.75,1958,,2,0,QC,9.4,16.1,1958-06-02 00:00:00,,7050240,,,,,,0,,,,12.8,,7050240.1958.6.2,0,,0,,ARMAGH,,,,6,,5.2,
-70.53333333333333,46.75,1958,,3,0,QC,1.7,15.6,1958-06-03 00:00:00,,7050240,,,,,,0,,,,8.7,,7050240.1958.6.3,0,,0,,ARMAGH,,,,6,,9.3,
-70.53333333333333,46.75,1958,,4,0,QC,1.1,21.1,1958-06-04 00:00:00,,7050240,,,,,,0,,,,11.1,,7050240.1958.6.4,0,,0,,ARMAGH,,,,6,,6.9,
-70.53333333333333,46.75,1958,,5,0,QC,6.7,24.4,1958-06-05 00:00:00,,7050240,,,,,,10.2,,,,15.6,,7050240.1958.6.5,10.2,,0,,ARMAGH,,,,6,,2.4,
-70.53333333333333,46.75,1958,,6,0,QC,2.2,8.9,1958-06-06 00:00:00,,7050240,,,,,,0,,,,5.6,,7050240.1958.6.6,0,,0,,ARMAGH,,,,6,,12.4,
-70.53333333333333,46.75,1958,,7,0,QC,-1.7,17.2,1958-06-07 00:00:00,,7050240,,,,,,0,,,,7.8,,7050240.1958.6.7,0,,0,,ARMAGH,,,,6,,10.2,
-70.53333333333333,46.75,1958,,8,0,QC,8.3,13.9,1958-06-08 00:00:00,,7050240,,,,,,2,,,,11.1,,7050240.1958.6.8,2,,0,,ARMAGH,,,,6,,6.9,
-70.53333333333333,46.75,1958,,9,0,QC,5.6,12.2,1958-06-09 00:00:00,,7050240,,,,,,0,,,,8.9,,7050240.1958.6.9,0,,0,,ARMAGH,,,,6,,9.1,
-70.53333333333333,46.75,1958,,10,0,QC,1.1,21.7,1958-06-10 00:00:00,,7050240,,,,,,0,,,,11.4,,7050240.1958.6.10,0,,0,,ARMAGH,,,,6,,6.6,
-70.53333333333333,46.75,1958,,11,0,QC,10,15.6,1958-06-11 00:00:00,,7050240,,,,,,34.3,,,,12.8,,7050240.1958.6.11,34.3,,0,,ARMAGH,,,,6,,5.2,
-70.53333333333333,46.75,1958,,12,0,QC,9.4,18.9,1958-06-12 00:00:00,,7050240,,,,,,0,,,,14.2,,7050240.1958.6.12,0,,0,,ARMAGH,,,,6,,3.8,
-70.53333333333333,46.75,1958,,13,0,QC,7.2,20,1958-06-13 00:00:00,,7050240,,,,,,27.9,,,,13.6,,7050240.1958.6.13,27.9,,0,,ARMAGH,,,,6,,4.4,
-70.53333333333333,46.75,1958,,14,0,QC,7.2,8.9,1958-06-14 00:00:00,,7050240,,,,,,0,,,,8.1,,7050240.1958.6.14,0,,0,,ARMAGH,,,,6,,9.9,
-70.53333333333333,46.75,1958,,15,0,QC,3.9,9.4,1958-06-15 00:00:00,,7050240,,,,,,0,,,,6.7,,7050240.1958.6.15,0,,0,,ARMAGH,,,,6,,11.3,
-70.53333333333333,46.75,1958,,16,0,QC,3.3,7.8,1958-06-16 00:00:00,,7050240,,,,,,5.6,,,,5.6,,7050240.1958.6.16,5.6,,0,,ARMAGH,,,,6,,12.4,
-70.53333333333333,46.75,1958,,17,0,QC,3.3,13.3,1958-06-17 00:00:00,,7050240,,,,,,6.9,,,,8.3,,7050240.1958.6.17,6.9,,0,,ARMAGH,,,,6,,9.7,
-70.53333333333333,46.75,1958,,18,0,QC,3.9,16.1,1958-06-18 00:00:00,,7050240,,,,,,0,,,,10,,7050240.1958.6.18,0,,0,,ARMAGH,,,,6,,8,
-70.53333333333333,46.75,1958,,19,0,QC,7.2,22.2,1958-06-19 00:00:00,,7050240,,,,,,0,,,,14.7,,7050240.1958.6.19,0,,0,,ARMAGH,,,,6,,3.3,
-70.53333333333333,46.75,1958,,20,0,QC,9.4,21.7,1958-06-20 00:00:00,,7050240,,,,,,0,,,,15.6,,7050240.1958.6.20,0,,0,,ARMAGH,,,,6,,2.4,
-70.53333333333333,46.75,1958,,21,0,QC,11.1,12.8,1958-06-21 00:00:00,,7050240,,,,,,0,,,,12,,7050240.1958.6.21,0,,0,,ARMAGH,,,,6,,6,
-70.53333333333333,46.75,1958,,22,0,QC,8.9,14.4,1958-06-22 00:00:00,,7050240,,,,,,10.7,,,,11.7,,7050240.1958.6.22,10.7,,0,,ARMAGH,,,,6,,6.3,
-70.53333333333333,46.75,1958,,23,0,QC,4.4,20,1958-06-23 00:00:00,,7050240,,,,,,0,,,,12.2,,7050240.1958.6.23,0,,0,,ARMAGH,,,,6,,5.8,
-70.53333333333333,46.75,1958,,24,0,QC,8.9,22.2,1958-06-24 00:00:00,,7050240,,,,,,4.3,,,,15.6,,7050240.1958.6.24,4.3,,0,,ARMAGH,,,,6,,2.4,
