x,y,MEAN_TEMPERATURE,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,PROVINCE_CODE,MIN_TEMPERATURE,ID,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST,LOCAL_MONTH,HEATING_DEGREE_DAYS,LOCAL_DAY,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,LOCAL_YEAR,MAX_TEMPERATURE,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,STATION_NAME
-70.53333333333333,46.75,-4.2,,,1924-04-01 00:00:00,,7050240,,,,QC,-9.4,7050240.1924.4.1,,,,,,4,22.2,1,,,0,,0,,,,1924,1.1,0,,0,ARMAGH
-70.53333333333333,46.75,-3.9,,,1924-04-02 00:00:00,,7050240,,,,QC,-9.4,7050240.1924.4.2,,,,,,4,21.9,2,,,22.9,,0,,,,1924,1.7,22.9,,0,ARMAGH
-70.53333333333333,46.75,-3.9,,,1924-04-03 00:00:00,,7050240,,,,QC,-9.4,7050240.1924.4.3,,,,,,4,21.9,3,,,0,,0,,,,1924,1.7,0,,0,ARMAGH
-70.53333333333333,46.75,-2.5,,,1924-04-04 00:00:00,,7050240,,,,QC,-6.7,7050240.1924.4.4,,,,,,4,20.5,4,,,0,,0,,,,1924,1.7,0,,0,ARMAGH
-70.53333333333333,46.75,1.1,,,1924-04-05 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.5,,,,,,4,16.9,5,,,10.2,,5.1,,,,1924,4.4,5.1,,0,ARMAGH
-70.53333333333333,46.75,2.2,,,1924-04-06 00:00:00,,7050240,,,,QC,-2.8,7050240.1924.4.6,,,,,,4,15.8,6,,,0,,0,,,,1924,7.2,0,,0,ARMAGH
-70.53333333333333,46.75,-1.1,,,1924-04-07 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.7,,,,,,4,19.1,7,,,6.1,,6.1,,,,1924,0,0,,0,ARMAGH
-70.53333333333333,46.75,0,,,1924-04-08 00:00:00,,7050240,,,,QC,-1.7,7050240.1924.4.8,,,,,,4,18,8,,,0,,0,,,,1924,1.7,0,,0,ARMAGH
-70.53333333333333,46.75,1.1,,,1924-04-09 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.9,,,,,,4,16.9,9,,,0,,0,,,,1924,4.4,0,,0,ARMAGH
-70.53333333333333,46.75,3.1,,,1924-04-10 00:00:00,,7050240,,,,QC,1.7,7050240.1924.4.10,,,,,,4,14.9,10,,,0,,0,,,,1924,4.4,0,,0,ARMAGH
-70.53333333333333,46.75,-1.4,,,1924-04-11 00:00:00,,7050240,,,,QC,-2.8,7050240.1924.4.11,,,,,,4,19.4,11,,,0,,0,,,,1924,0,0,,0,ARMAGH
-70.53333333333333,46.75,-2.5,,,1924-04-12 00:00:00,,7050240,,,,QC,-6.7,7050240.1924.4.12,,,,,,4,20.5,12,,,0,,0,,,,1924,1.7,0,,0,ARMAGH
-70.53333333333333,46.75,-0.3,,,1924-04-13 00:00:00,,7050240,,,,QC,-3.3,7050240.1924.4.13,,,,,,4,18.3,13,,,0,,0,,,,1924,2.8,0,,0,ARMAGH
-70.53333333333333,46.75,-1.1,,,1924-04-14 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.14,,,,,,4,19.1,14,,,0,,0,,,,1924,0,0,,0,ARMAGH
-70.53333333333333,46.75,-2,,,1924-04-15 00:00:00,,7050240,,,,QC,-6.7,7050240.1924.4.15,,,,,,4,20,15,,,7.6,,0,,,,1924,2.8,7.6,,0,ARMAGH
-70.53333333333333,46.75,-2,,,1924-04-16 00:00:00,,7050240,,,,QC,-7.2,7050240.1924.4.16,,,,,,4,20,16,,,0,,0,,,,1924,3.3,0,,0,ARMAGH
-70.53333333333333,46.75,0.8,,,1924-04-17 00:00:00,,7050240,,,,QC,-6.7,7050240.1924.4.17,,,,,,4,17.2,17,,,0,,0,,,,1924,8.3,0,,0,ARMAGH
-70.53333333333333,46.75,5.9,,,1924-04-18 00:00:00,,7050240,,,,QC,-1.1,7050240.1924.4.18,,,,,,4,12.1,18,,,0,,0,,,,1924,12.8,0,,0,ARMAGH
-70.53333333333333,46.75,-0.6,,,1924-04-19 00:00:00,,7050240,,,,QC,-1.1,7050240.1924.4.19,,,,,,4,18.6,19,,,31,,15.7,,,,1924,0,15.2,,0,ARMAGH
-70.53333333333333,46.75,-0.6,,,1924-04-20 00:00:00,,7050240,,,,QC,-3.9,7050240.1924.4.20,,,,,,4,18.6,20,,,0,,0,,,,1924,2.8,0,,0,ARMAGH
-70.53333333333333,46.75,2,,,1924-04-21 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.21,,,,,,4,16,21,,,0,,0,,,,1924,6.1,0,,0,ARMAGH
-70.53333333333333,46.75,-0.6,,,1924-04-22 00:00:00,,7050240,,,,QC,-2.8,7050240.1924.4.22,,,,,,4,18.6,22,,,7.6,,0,,,,1924,1.7,7.6,,0,ARMAGH
-70.53333333333333,46.75,1.1,,,1924-04-23 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.23,,,,,,4,16.9,23,,,0,,0,,,,1924,4.4,0,,0,ARMAGH
-70.53333333333333,46.75,1.1,,,1924-04-24 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.24,,,,,,4,16.9,24,,,0,,0,,,,1924,4.4,0,,0,ARMAGH
-70.53333333333333,46.75,0,,,1924-04-25 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.25,,,,,,4,18,25,,,0,,0,,,,1924,2.2,0,,0,ARMAGH
-70.53333333333333,46.75,1.7,,,1924-04-26 00:00:00,,7050240,,,,QC,-5.6,7050240.1924.4.26,,,,,,4,16.3,26,,,0,,0,,,,1924,8.9,0,,0,ARMAGH
-70.53333333333333,46.75,5.9,,,1924-04-27 00:00:00,,7050240,,,,QC,-1.1,7050240.1924.4.27,,,,,,4,12.1,27,,,0,,0,,,,1924,12.8,0,,0,ARMAGH
-70.53333333333333,46.75,4.8,,,1924-04-28 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.4.28,,,,,,4,13.2,28,,,0,,0,,,,1924,11.7,0,,0,ARMAGH
-70.53333333333333,46.75,7.5,,,1924-04-29 00:00:00,,7050240,,,,QC,-1.1,7050240.1924.4.29,,,,,,4,10.5,29,,,0,,0,,,,1924,16.1,0,,0,ARMAGH
-70.53333333333333,46.75,7,,,1924-04-30 00:00:00,,7050240,,,,QC,-1.1,7050240.1924.4.30,,,,,,4,11,30,,,0,,0,,,,1924,15,0,,0,ARMAGH
-70.53333333333333,46.75,3.4,,,1924-05-01 00:00:00,,7050240,,,,QC,0.6,7050240.1924.5.1,,,,,,5,14.6,1,,,10.2,,10.2,,,,1924,6.1,0,,0,ARMAGH
-70.53333333333333,46.75,3.9,,,1924-05-02 00:00:00,,7050240,,,,QC,0,7050240.1924.5.2,,,,,,5,14.1,2,,,0,,0,,,,1924,7.8,0,,0,ARMAGH
-70.53333333333333,46.75,2.8,,,1924-05-03 00:00:00,,7050240,,,,QC,-3.9,7050240.1924.5.3,,,,,,5,15.2,3,,,0,,0,,,,1924,9.4,0,,0,ARMAGH
-70.53333333333333,46.75,6.4,,,1924-05-04 00:00:00,,7050240,,,,QC,2.2,7050240.1924.5.4,,,,,,5,11.6,4,,,6.1,,6.1,,,,1924,10.6,0,,0,ARMAGH
-70.53333333333333,46.75,3.4,,,1924-05-05 00:00:00,,7050240,,,,QC,0.6,7050240.1924.5.5,,,,,,5,14.6,5,,,0,,0,,,,1924,6.1,0,,0,ARMAGH
-70.53333333333333,46.75,4.7,,,1924-05-06 00:00:00,,7050240,,,,QC,-0.6,7050240.1924.5.6,,,,,,5,13.3,6,,,0,,0,,,,1924,10,0,,0,ARMAGH
-70.53333333333333,46.75,6.4,,,1924-05-07 00:00:00,,7050240,,,,QC,-1.1,7050240.1924.5.7,,,,,,5,11.6,7,,,0,,0,,,,1924,13.9,0,,0,ARMAGH
-70.53333333333333,46.75,6.7,,,1924-05-08 00:00:00,,7050240,,,,QC,3.3,7050240.1924.5.8,,,,,,5,11.3,8,,,0,,0,,,,1924,10,0,,0,ARMAGH
-70.53333333333333,46.75,7.3,,,1924-05-09 00:00:00,,7050240,,,,QC,1.7,7050240.1924.5.9,,,,,,5,10.7,9,,,0,,0,,,,1924,12.8,0,,0,ARMAGH
-70.53333333333333,46.75,8.1,,,1924-05-10 00:00:00,,7050240,,,,QC,0.6,7050240.1924.5.10,,,,,,5,9.9,10,,,0,,0,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,6.7,,,1924-05-11 00:00:00,,7050240,,,,QC,3.9,7050240.1924.5.11,,,,,,5,11.3,11,,,0,,0,,,,1924,9.4,0,,0,ARMAGH
-70.53333333333333,46.75,7.8,,,1924-05-12 00:00:00,,7050240,,,,QC,2.8,7050240.1924.5.12,,,,,,5,10.2,12,,,0,,0,,,,1924,12.8,0,,0,ARMAGH
-70.53333333333333,46.75,3.1,,,1924-05-13 00:00:00,,7050240,,,,QC,1.7,7050240.1924.5.13,,,,,,5,14.9,13,,,19.1,,19.1,,,,1924,4.4,0,,0,ARMAGH
-70.53333333333333,46.75,6.1,,,1924-05-14 00:00:00,,7050240,,,,QC,-1.1,7050240.1924.5.14,,,,,,5,11.9,14,,,0,,0,,,,1924,13.3,0,,0,ARMAGH
-70.53333333333333,46.75,11.7,,,1924-05-15 00:00:00,,7050240,,,,QC,7.8,7050240.1924.5.15,,,,,,5,6.3,15,,,7.9,,7.9,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,8.1,,,1924-05-16 00:00:00,,7050240,,,,QC,3.3,7050240.1924.5.16,,,,,,5,9.9,16,,,0,,0,,,,1924,12.8,0,,0,ARMAGH
-70.53333333333333,46.75,12,,,1924-05-17 00:00:00,,7050240,,,,QC,7.2,7050240.1924.5.17,,,,,,5,6,17,,,0,,0,,,,1924,16.7,0,,0,ARMAGH
-70.53333333333333,46.75,18.4,,,1924-05-18 00:00:00,,7050240,,,,QC,12.8,7050240.1924.5.18,,,,,,5,0,18,,,0,,0,,,,1924,23.9,0,,0.4,ARMAGH
-70.53333333333333,46.75,1.1,,,1924-05-19 00:00:00,,7050240,,,,QC,-2.2,7050240.1924.5.19,,,,,,5,16.9,19,,,0,,0,,,,1924,4.4,0,,0,ARMAGH
-70.53333333333333,46.75,2.2,,,1924-05-20 00:00:00,,7050240,,,,QC,-2.8,7050240.1924.5.20,,,,,,5,15.8,20,,,0,,0,,,,1924,7.2,0,,0,ARMAGH
-70.53333333333333,46.75,7.8,,,1924-05-21 00:00:00,,7050240,,,,QC,1.7,7050240.1924.5.21,,,,,,5,10.2,21,,,0,,0,,,,1924,13.9,0,,0,ARMAGH
-70.53333333333333,46.75,8.9,,,1924-05-22 00:00:00,,7050240,,,,QC,3.3,7050240.1924.5.22,,,,,,5,9.1,22,,,3.6,,3.6,,,,1924,14.4,0,,0,ARMAGH
-70.53333333333333,46.75,7.8,,,1924-05-23 00:00:00,,7050240,,,,QC,0,7050240.1924.5.23,,,,,,5,10.2,23,,,0,,0,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,10,,,1924-05-24 00:00:00,,7050240,,,,QC,4.4,7050240.1924.5.24,,,,,,5,8,24,,,10.7,,10.7,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,8.3,,,1924-05-25 00:00:00,,7050240,,,,QC,4.4,7050240.1924.5.25,,,,,,5,9.7,25,,,0,,0,,,,1924,12.2,0,,0,ARMAGH
-70.53333333333333,46.75,7.8,,,1924-05-26 00:00:00,,7050240,,,,QC,2.2,7050240.1924.5.26,,,,,,5,10.2,26,,,3,,3,,,,1924,13.3,0,,0,ARMAGH
-70.53333333333333,46.75,10.6,,,1924-05-27 00:00:00,,7050240,,,,QC,5.6,7050240.1924.5.27,,,,,,5,7.4,27,,,0,,0,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,11.7,,,1924-05-28 00:00:00,,7050240,,,,QC,7.8,7050240.1924.5.28,,,,,,5,6.3,28,,,0,,0,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,8.3,,,1924-05-29 00:00:00,,7050240,,,,QC,4.4,7050240.1924.5.29,,,,,,5,9.7,29,,,6.4,,6.4,,,,1924,12.2,0,,0,ARMAGH
-70.53333333333333,46.75,7,,,1924-05-30 00:00:00,,7050240,,,,QC,1.7,7050240.1924.5.30,,,,,,5,11,30,,,0,,0,,,,1924,12.2,0,,0,ARMAGH
-70.53333333333333,46.75,7,,,1924-05-31 00:00:00,,7050240,,,,QC,1.7,7050240.1924.5.31,,,,,,5,11,31,,,0,,0,,,,1924,12.2,0,,0,ARMAGH
-70.53333333333333,46.75,7.3,,,1924-06-01 00:00:00,,7050240,,,,QC,1.7,7050240.1924.6.1,,,,,,6,10.7,1,,,0,,0,,,,1924,12.8,0,,0,ARMAGH
-70.53333333333333,46.75,8.7,,,1924-06-02 00:00:00,,7050240,,,,QC,1.7,7050240.1924.6.2,,,,,,6,9.3,2,,,0,,0,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,5.9,,,1924-06-03 00:00:00,,7050240,,,,QC,1.7,7050240.1924.6.3,,,,,,6,12.1,3,,,6.4,,6.4,,,,1924,10,0,,0,ARMAGH
-70.53333333333333,46.75,9.8,,,1924-06-04 00:00:00,,7050240,,,,QC,1.7,7050240.1924.6.4,,,,,,6,8.2,4,,,0,,0,,,,1924,17.8,0,,0,ARMAGH
-70.53333333333333,46.75,14.5,,,1924-06-05 00:00:00,,7050240,,,,QC,7.2,7050240.1924.6.5,,,,,,6,3.5,5,,,0,,0,,,,1924,21.7,0,,0,ARMAGH
-70.53333333333333,46.75,17.5,,,1924-06-06 00:00:00,,7050240,,,,QC,11.1,7050240.1924.6.6,,,,,,6,0.5,6,,,0,,0,,,,1924,23.9,0,,0,ARMAGH
-70.53333333333333,46.75,15,,,1924-06-07 00:00:00,,7050240,,,,QC,11.7,7050240.1924.6.7,,,,,,6,3,7,,,0,,0,,,,1924,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,10.6,,,1924-06-08 00:00:00,,7050240,,,,QC,4.4,7050240.1924.6.8,,,,,,6,7.4,8,,,0,,0,,,,1924,16.7,0,,0,ARMAGH
-70.53333333333333,46.75,13.6,,,1924-06-09 00:00:00,,7050240,,,,QC,8.9,7050240.1924.6.9,,,,,,6,4.4,9,,,3.3,,3.3,,,,1924,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,12.2,,,1924-06-10 00:00:00,,7050240,,,,QC,6.1,7050240.1924.6.10,,,,,,6,5.8,10,,,0,,0,,,,1924,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,15.3,,,1924-06-11 00:00:00,,7050240,,,,QC,7.8,7050240.1924.6.11,,,,,,6,2.7,11,,,0,,0,,,,1924,22.8,0,,0,ARMAGH
-70.53333333333333,46.75,17.5,,,1924-06-12 00:00:00,,7050240,,,,QC,16.7,7050240.1924.6.12,,,,,,6,0.5,12,,,0,,0,,,,1924,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,18.4,,,1924-06-13 00:00:00,,7050240,,,,QC,16.7,7050240.1924.6.13,,,,,,6,0,13,,,6.4,,6.4,,,,1924,20,0,,0.4,ARMAGH
-70.53333333333333,46.75,18.7,,,1924-06-14 00:00:00,,7050240,,,,QC,15.6,7050240.1924.6.14,,,,,,6,0,14,,,0,,0,,,,1924,21.7,0,,0.7,ARMAGH
-70.53333333333333,46.75,14.5,,,1924-06-15 00:00:00,,7050240,,,,QC,7.8,7050240.1924.6.15,,,,,,6,3.5,15,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,11.4,,,1924-06-16 00:00:00,,7050240,,,,QC,7.2,7050240.1924.6.16,,,,,,6,6.6,16,,,9.1,,9.1,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,11.9,,,1924-06-17 00:00:00,,7050240,,,,QC,4.4,7050240.1924.6.17,,,,,,6,6.1,17,,,0,,0,,,,1924,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,15,,,1924-06-18 00:00:00,,7050240,,,,QC,11.7,7050240.1924.6.18,,,,,,6,3,18,,,0,,0,,,,1924,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,11.9,,,1924-06-19 00:00:00,,7050240,,,,QC,4.4,7050240.1924.6.19,,,,,,6,6.1,19,,,0,,0,,,,1924,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,12.8,,,1924-06-20 00:00:00,,7050240,,,,QC,4.4,7050240.1924.6.20,,,,,,6,5.2,20,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,11.4,,,1924-06-21 00:00:00,,7050240,,,,QC,7.2,7050240.1924.6.21,,,,,,6,6.6,21,,,11.4,,11.4,,,,1924,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,17,,,1924-06-22 00:00:00,,7050240,,,,QC,11.1,7050240.1924.6.22,,,,,,6,1,22,,,0,,0,,,,1924,22.8,0,,0,ARMAGH
-70.53333333333333,46.75,20,,,1924-06-23 00:00:00,,7050240,,,,QC,13.3,7050240.1924.6.23,,,,,,6,0,23,,,0,,0,,,,1924,26.7,0,,2,ARMAGH
-70.53333333333333,46.75,18.9,,,1924-06-24 00:00:00,,7050240,,,,QC,16.7,7050240.1924.6.24,,,,,,6,0,24,,,0,,0,,,,1924,21.1,0,,0.9,ARMAGH
-70.53333333333333,46.75,17.8,,,1924-06-25 00:00:00,,7050240,,,,QC,12.8,7050240.1924.6.25,,,,,,6,0.2,25,,,0,,0,,,,1924,22.8,0,,0,ARMAGH
-70.53333333333333,46.75,13.9,,,1924-06-26 00:00:00,,7050240,,,,QC,6.1,7050240.1924.6.26,,,,,,6,4.1,26,,,0,,0,,,,1924,21.7,0,,0,ARMAGH
-70.53333333333333,46.75,18.1,,,1924-06-27 00:00:00,,7050240,,,,QC,11.7,7050240.1924.6.27,,,,,,6,0,27,,,0,,0,,,,1924,24.4,0,,0.1,ARMAGH
-70.53333333333333,46.75,21.4,,,1924-06-28 00:00:00,,7050240,,,,QC,18.9,7050240.1924.6.28,,,,,,6,0,28,,,0,,0,,,,1924,23.9,0,,3.4,ARMAGH
-70.53333333333333,46.75,15.6,,,1924-06-29 00:00:00,,7050240,,,,QC,12.8,7050240.1924.6.29,,,,,,6,2.4,29,,,20.3,,20.3,,,,1924,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,14.5,,,1924-06-30 00:00:00,,7050240,,,,QC,10,7050240.1924.6.30,,,,,,6,3.5,30,,,0,,0,,,,1924,18.9,0,,0,ARMAGH
-70.53333333333333,46.75,15.6,,,1924-07-01 00:00:00,,7050240,,,,QC,10,7050240.1924.7.1,,,,,,7,2.4,1,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,15.6,,,1924-07-02 00:00:00,,7050240,,,,QC,10,7050240.1924.7.2,,,,,,7,2.4,2,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,15.8,,,1924-07-03 00:00:00,,7050240,,,,QC,8.3,7050240.1924.7.3,,,,,,7,2.2,3,,,0,,0,,,,1924,23.3,0,,0,ARMAGH
-70.53333333333333,46.75,17.8,,,1924-07-04 00:00:00,,7050240,,,,QC,11.1,7050240.1924.7.4,,,,,,7,0.2,4,,,0,,0,,,,1924,24.4,0,,0,ARMAGH
-70.53333333333333,46.75,17.5,,,1924-07-05 00:00:00,,7050240,,,,QC,10,7050240.1924.7.5,,,,,,7,0.5,5,,,0,,0,,,,1924,25,0,,0,ARMAGH
-70.53333333333333,46.75,20,,,1924-07-06 00:00:00,,7050240,,,,QC,14.4,7050240.1924.7.6,,,,,,7,0,6,,,0,,0,,,,1924,25.6,0,,2,ARMAGH
-70.53333333333333,46.75,19.8,,,1924-07-07 00:00:00,,7050240,,,,QC,12.8,7050240.1924.7.7,,,,,,7,0,7,,,0,,0,,,,1924,26.7,0,,1.8,ARMAGH
-70.53333333333333,46.75,21.2,,,1924-07-08 00:00:00,,7050240,,,,QC,15.6,7050240.1924.7.8,,,,,,7,0,8,,,0,,0,,,,1924,26.7,0,,3.2,ARMAGH
-70.53333333333333,46.75,22,,,1924-07-09 00:00:00,,7050240,,,,QC,17.8,7050240.1924.7.9,,,,,,7,0,9,,,0,,0,,,,1924,26.1,0,,4,ARMAGH
-70.53333333333333,46.75,22,,,1924-07-10 00:00:00,,7050240,,,,QC,17.2,7050240.1924.7.10,,,,,,7,0,10,,,19.1,,19.1,,,,1924,26.7,0,,4,ARMAGH
-70.53333333333333,46.75,16.7,,,1924-07-11 00:00:00,,7050240,,,,QC,12.2,7050240.1924.7.11,,,,,,7,1.3,11,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,20.6,,,1924-07-12 00:00:00,,7050240,,,,QC,14.4,7050240.1924.7.12,,,,,,7,0,12,,,0,,0,,,,1924,26.7,0,,2.6,ARMAGH
-70.53333333333333,46.75,18.9,,,1924-07-13 00:00:00,,7050240,,,,QC,12.2,7050240.1924.7.13,,,,,,7,0,13,,,6.4,,6.4,,,,1924,25.6,0,,0.9,ARMAGH
-70.53333333333333,46.75,15.6,,,1924-07-14 00:00:00,,7050240,,,,QC,10,7050240.1924.7.14,,,,,,7,2.4,14,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,16.1,,,1924-07-15 00:00:00,,7050240,,,,QC,11.1,7050240.1924.7.15,,,,,,7,1.9,15,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,17.3,,,1924-07-16 00:00:00,,7050240,,,,QC,12.8,7050240.1924.7.16,,,,,,7,0.7,16,,,0,,0,,,,1924,21.7,0,,0,ARMAGH
-70.53333333333333,46.75,17.2,,,1924-07-17 00:00:00,,7050240,,,,QC,14.4,7050240.1924.7.17,,,,,,7,0.8,17,,,0,,0,,,,1924,20,0,,0,ARMAGH
-70.53333333333333,46.75,15,,,1924-07-18 00:00:00,,7050240,,,,QC,11.7,7050240.1924.7.18,,,,,,7,3,18,,,43.2,,43.2,,,,1924,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,15.6,,,1924-07-19 00:00:00,,7050240,,,,QC,11.1,7050240.1924.7.19,,,,,,7,2.4,19,,,0,,0,,,,1924,20,0,,0,ARMAGH
-70.53333333333333,46.75,18.1,,,1924-07-20 00:00:00,,7050240,,,,QC,11.7,7050240.1924.7.20,,,,,,7,0,20,,,0,,0,,,,1924,24.4,0,,0.1,ARMAGH
-70.53333333333333,46.75,20.3,,,1924-07-21 00:00:00,,7050240,,,,QC,13.9,7050240.1924.7.21,,,,,,7,0,21,,,0,,0,,,,1924,26.7,0,,2.3,ARMAGH
-70.53333333333333,46.75,22.8,,,1924-07-22 00:00:00,,7050240,,,,QC,18.3,7050240.1924.7.22,,,,,,7,0,22,,,0,,0,,,,1924,27.2,0,,4.8,ARMAGH
-70.53333333333333,46.75,21.7,,,1924-07-23 00:00:00,,7050240,,,,QC,17.8,7050240.1924.7.23,,,,,,7,0,23,,,7.9,,7.9,,,,1924,25.6,0,,3.7,ARMAGH
-70.53333333333333,46.75,17.8,,,1924-07-24 00:00:00,,7050240,,,,QC,11.7,7050240.1924.7.24,,,,,,7,0.2,24,,,0,,0,,,,1924,23.9,0,,0,ARMAGH
-70.53333333333333,46.75,15.3,,,1924-07-25 00:00:00,,7050240,,,,QC,10,7050240.1924.7.25,,,,,,7,2.7,25,,,17,,17,,,,1924,20.6,0,,0,ARMAGH
-70.53333333333333,46.75,13.3,,,1924-07-26 00:00:00,,7050240,,,,QC,7.2,7050240.1924.7.26,,,,,,7,4.7,26,,,0,,0,,,,1924,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,15.3,,,1924-07-27 00:00:00,,7050240,,,,QC,10,7050240.1924.7.27,,,,,,7,2.7,27,,,0,,0,,,,1924,20.6,0,,0,ARMAGH
-70.53333333333333,46.75,20.6,,,1924-07-28 00:00:00,,7050240,,,,QC,14.4,7050240.1924.7.28,,,,,,7,0,28,,,0,,0,,,,1924,26.7,0,,2.6,ARMAGH
-70.53333333333333,46.75,22.2,,,1924-07-29 00:00:00,,7050240,,,,QC,18.3,7050240.1924.7.29,,,,,,7,0,29,,,0,,0,,,,1924,26.1,0,,4.2,ARMAGH
-70.53333333333333,46.75,16.1,,,1924-07-30 00:00:00,,7050240,,,,QC,10,7050240.1924.7.30,,,,,,7,1.9,30,,,6.9,,6.9,,,,1924,22.2,0,,0,ARMAGH
-70.53333333333333,46.75,13.6,,,1924-07-31 00:00:00,,7050240,,,,QC,6.1,7050240.1924.7.31,,,,,,7,4.4,31,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,11.4,,,1924-08-01 00:00:00,,7050240,,,,QC,5.6,7050240.1924.8.1,,,,,,8,6.6,1,,,0,,0,,,,1924,17.2,0,,0,ARMAGH
-70.53333333333333,46.75,12.2,,,1924-08-02 00:00:00,,7050240,,,,QC,4.4,7050240.1924.8.2,,,,,,8,5.8,2,,,0,,0,,,,1924,20,0,,0,ARMAGH
-70.53333333333333,46.75,15,,,1924-08-03 00:00:00,,7050240,,,,QC,6.1,7050240.1924.8.3,,,,,,8,3,3,,,0,,0,,,,1924,23.9,0,,0,ARMAGH
-70.53333333333333,46.75,15.8,,,1924-08-04 00:00:00,,7050240,,,,QC,7.2,7050240.1924.8.4,,,,,,8,2.2,4,,,0,,0,,,,1924,24.4,0,,0,ARMAGH
-70.53333333333333,46.75,17.2,,,1924-08-05 00:00:00,,7050240,,,,QC,10,7050240.1924.8.5,,,,,,8,0.8,5,,,19.1,,19.1,,,,1924,24.4,0,,0,ARMAGH
-70.53333333333333,46.75,17.2,,,1924-08-06 00:00:00,,7050240,,,,QC,10,7050240.1924.8.6,,,,,,8,0.8,6,,,0,,0,,,,1924,24.4,0,,0,ARMAGH
-70.53333333333333,46.75,19.8,,,1924-08-07 00:00:00,,7050240,,,,QC,12.8,7050240.1924.8.7,,,,,,8,0,7,,,0,,0,,,,1924,26.7,0,,1.8,ARMAGH
-70.53333333333333,46.75,17.2,,,1924-08-08 00:00:00,,7050240,,,,QC,10,7050240.1924.8.8,,,,,,8,0.8,8,,,6.4,,6.4,,,,1924,24.4,0,,0,ARMAGH
-70.53333333333333,46.75,17,,,1924-08-09 00:00:00,,7050240,,,,QC,10,7050240.1924.8.9,,,,,,8,1,9,,,0,,0,,,,1924,23.9,0,,0,ARMAGH
-70.53333333333333,46.75,16.4,,,1924-08-10 00:00:00,,7050240,,,,QC,11.7,7050240.1924.8.10,,,,,,8,1.6,10,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,15.9,,,1924-08-11 00:00:00,,7050240,,,,QC,8.9,7050240.1924.8.11,,,,,,8,2.1,11,,,0,,0,,,,1924,22.8,0,,0,ARMAGH
-70.53333333333333,46.75,16.4,,,1924-08-12 00:00:00,,7050240,,,,QC,11.7,7050240.1924.8.12,,,,,,8,1.6,12,,,0,,0,,,,1924,21.1,0,,0,ARMAGH
