x,y,TEMP,HUMIDEX_FLAG,LOCAL_DAY,STATION_PRESSURE,PRECIP_AMOUNT_FLAG,LOCAL_MONTH,LOCAL_DATE,DEW_POINT_TEMP,RELATIVE_HUMIDITY_FLAG,WINDCHILL,TEMP_FLAG,WIND_DIRECTION,STATION_NAME,PROVINCE_CODE,LOCAL_HOUR,UTC_YEAR,CLIMATE_IDENTIFIER,UTC_DATE,WIND_SPEED,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY,WIND_SPEED_FLAG,VISIBILITY,LOCAL_YEAR,DEW_POINT_TEMP_FLAG,ID,PRECIP_AMOUNT,UTC_DAY,WEATHER_FRE_DESC,WIND_DIRECTION_FLAG,WINDCHILL_FLAG,VISIBILITY_FLAG,WEATHER_ENG_DESC,HUMIDEX,UTC_MONTH
-73.34944444444444,45.29388888888889,11.1,,14,,,5,2021-05-14 01:00:00,6.5,,,,23,L'ACADIE,QC,1,2021,702LED4,2021-05-14T06:00:00,11,,74,,,2021,,702LED4.2021.5.14.1,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,12.0,,14,,,5,2021-05-14 02:00:00,6.3,,,,24,L'ACADIE,QC,2,2021,702LED4,2021-05-14T07:00:00,6,,68,,,2021,,702LED4.2021.5.14.2,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,11.7,,14,,,5,2021-05-14 03:00:00,5.7,,,,23,L'ACADIE,QC,3,2021,702LED4,2021-05-14T08:00:00,5,,67,,,2021,,702LED4.2021.5.14.3,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,11.5,,14,,,5,2021-05-14 04:00:00,4.6,,,,24,L'ACADIE,QC,4,2021,702LED4,2021-05-14T09:00:00,6,,63,,,2021,,702LED4.2021.5.14.4,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,12.0,,14,,,5,2021-05-14 05:00:00,4.1,,,,26,L'ACADIE,QC,5,2021,702LED4,2021-05-14T10:00:00,6,,59,,,2021,,702LED4.2021.5.14.5,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,12.8,,14,,,5,2021-05-14 06:00:00,4.2,,,,27,L'ACADIE,QC,6,2021,702LED4,2021-05-14T11:00:00,11,,56,,,2021,,702LED4.2021.5.14.6,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,14.6,,14,,,5,2021-05-14 07:00:00,4.5,,,,27,L'ACADIE,QC,7,2021,702LED4,2021-05-14T12:00:00,13,,51,,,2021,,702LED4.2021.5.14.7,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,16.5,,14,,,5,2021-05-14 08:00:00,5.4,,,,25,L'ACADIE,QC,8,2021,702LED4,2021-05-14T13:00:00,12,,48,,,2021,,702LED4.2021.5.14.8,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,18.6,,14,,,5,2021-05-14 09:00:00,4.4,,,,25,L'ACADIE,QC,9,2021,702LED4,2021-05-14T14:00:00,11,,39,,,2021,,702LED4.2021.5.14.9,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,20.2,,14,,,5,2021-05-14 10:00:00,5.2,,,,27,L'ACADIE,QC,10,2021,702LED4,2021-05-14T15:00:00,13,,37,,,2021,,702LED4.2021.5.14.10,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.9,,14,,,5,2021-05-14 11:00:00,2.9,,,,28,L'ACADIE,QC,11,2021,702LED4,2021-05-14T16:00:00,15,,29,,,2021,,702LED4.2021.5.14.11,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.0,,14,,,5,2021-05-14 12:00:00,-0.1,,,,28,L'ACADIE,QC,12,2021,702LED4,2021-05-14T17:00:00,16,,22,,,2021,,702LED4.2021.5.14.12,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,22.6,,14,,,5,2021-05-14 13:00:00,0.5,,,,29,L'ACADIE,QC,13,2021,702LED4,2021-05-14T18:00:00,16,,23,,,2021,,702LED4.2021.5.14.13,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,22.1,,14,,,5,2021-05-14 14:00:00,0.3,,,,29,L'ACADIE,QC,14,2021,702LED4,2021-05-14T19:00:00,14,,23,,,2021,,702LED4.2021.5.14.14,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.4,,14,,,5,2021-05-14 15:00:00,0.2,,,,27,L'ACADIE,QC,15,2021,702LED4,2021-05-14T20:00:00,17,,22,,,2021,,702LED4.2021.5.14.15,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,22.7,,14,,,5,2021-05-14 16:00:00,0.3,,,,26,L'ACADIE,QC,16,2021,702LED4,2021-05-14T21:00:00,18,,23,,,2021,,702LED4.2021.5.14.16,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.7,,14,,,5,2021-05-14 17:00:00,0.1,,,,28,L'ACADIE,QC,17,2021,702LED4,2021-05-14T22:00:00,14,,21,,,2021,,702LED4.2021.5.14.17,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,20.9,,14,,,5,2021-05-14 18:00:00,1.2,,,,1,L'ACADIE,QC,18,2021,702LED4,2021-05-14T23:00:00,8,,27,,,2021,,702LED4.2021.5.14.18,0,14,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,19.5,,14,,,5,2021-05-14 19:00:00,2.6,,,,2,L'ACADIE,QC,19,2021,702LED4,2021-05-15T00:00:00,5,,33,,,2021,,702LED4.2021.5.14.19,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,17.1,,14,,,5,2021-05-14 20:00:00,4.7,,,,0,L'ACADIE,QC,20,2021,702LED4,2021-05-15T01:00:00,1,,44,,,2021,,702LED4.2021.5.14.20,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,17.8,,14,,,5,2021-05-14 21:00:00,1.7,,,,28,L'ACADIE,QC,21,2021,702LED4,2021-05-15T02:00:00,7,,34,,,2021,,702LED4.2021.5.14.21,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,16.3,,14,,,5,2021-05-14 22:00:00,1.5,,,,27,L'ACADIE,QC,22,2021,702LED4,2021-05-15T03:00:00,7,,37,,,2021,,702LED4.2021.5.14.22,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,14.8,,14,,,5,2021-05-14 23:00:00,1.4,,,,27,L'ACADIE,QC,23,2021,702LED4,2021-05-15T04:00:00,6,,40,,,2021,,702LED4.2021.5.14.23,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,13.4,,15,,,5,2021-05-15 00:00:00,1.1,,,,35,L'ACADIE,QC,0,2021,702LED4,2021-05-15T05:00:00,2,,43,,,2021,,702LED4.2021.5.15.0,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,9.6,,15,,,5,2021-05-15 01:00:00,1.5,,,,21,L'ACADIE,QC,1,2021,702LED4,2021-05-15T06:00:00,3,,57,,,2021,,702LED4.2021.5.15.1,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,9.1,,15,,,5,2021-05-15 02:00:00,3.6,,,,12,L'ACADIE,QC,2,2021,702LED4,2021-05-15T07:00:00,1,,68,,,2021,,702LED4.2021.5.15.2,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,9.7,,15,,,5,2021-05-15 03:00:00,2.5,,,,15,L'ACADIE,QC,3,2021,702LED4,2021-05-15T08:00:00,5,,61,,,2021,,702LED4.2021.5.15.3,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,7.2,,15,,,5,2021-05-15 04:00:00,2.0,,,,17,L'ACADIE,QC,4,2021,702LED4,2021-05-15T09:00:00,8,,69,,,2021,,702LED4.2021.5.15.4,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,7.3,,15,,,5,2021-05-15 05:00:00,2.9,,,,19,L'ACADIE,QC,5,2021,702LED4,2021-05-15T10:00:00,5,,73,,,2021,,702LED4.2021.5.15.5,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,11.1,,15,,,5,2021-05-15 06:00:00,3.7,,,,20,L'ACADIE,QC,6,2021,702LED4,2021-05-15T11:00:00,8,,60,,,2021,,702LED4.2021.5.15.6,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,15.0,,15,,,5,2021-05-15 07:00:00,2.7,,,,20,L'ACADIE,QC,7,2021,702LED4,2021-05-15T12:00:00,14,,43,,,2021,,702LED4.2021.5.15.7,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,16.1,,15,,,5,2021-05-15 08:00:00,1.9,,,,25,L'ACADIE,QC,8,2021,702LED4,2021-05-15T13:00:00,14,,38,,,2021,,702LED4.2021.5.15.8,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,18.6,,15,,,5,2021-05-15 09:00:00,2.3,,,,23,L'ACADIE,QC,9,2021,702LED4,2021-05-15T14:00:00,13,,34,,,2021,,702LED4.2021.5.15.9,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,20.2,,15,,,5,2021-05-15 10:00:00,3.1,,,,25,L'ACADIE,QC,10,2021,702LED4,2021-05-15T15:00:00,13,,32,,,2021,,702LED4.2021.5.15.10,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.4,,15,,,5,2021-05-15 11:00:00,3.5,,,,24,L'ACADIE,QC,11,2021,702LED4,2021-05-15T16:00:00,16,,31,,,2021,,702LED4.2021.5.15.11,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,22.5,,15,,,5,2021-05-15 12:00:00,3.5,,,,26,L'ACADIE,QC,12,2021,702LED4,2021-05-15T17:00:00,14,,29,,,2021,,702LED4.2021.5.15.12,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.5,,15,,,5,2021-05-15 13:00:00,1.7,,,,27,L'ACADIE,QC,13,2021,702LED4,2021-05-15T18:00:00,13,,24,,,2021,,702LED4.2021.5.15.13,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.4,,15,,,5,2021-05-15 14:00:00,-0.2,,,,26,L'ACADIE,QC,14,2021,702LED4,2021-05-15T19:00:00,12,,21,,,2021,,702LED4.2021.5.15.14,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.6,,15,,,5,2021-05-15 15:00:00,-0.8,,,,29,L'ACADIE,QC,15,2021,702LED4,2021-05-15T20:00:00,13,,20,,,2021,,702LED4.2021.5.15.15,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.6,,15,,,5,2021-05-15 16:00:00,-1.3,,,,25,L'ACADIE,QC,16,2021,702LED4,2021-05-15T21:00:00,14,,19,,,2021,,702LED4.2021.5.15.16,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.3,,15,,,5,2021-05-15 17:00:00,0.0,,,,27,L'ACADIE,QC,17,2021,702LED4,2021-05-15T22:00:00,14,,21,,,2021,,702LED4.2021.5.15.17,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,22.2,,15,,,5,2021-05-15 18:00:00,-0.5,,,,27,L'ACADIE,QC,18,2021,702LED4,2021-05-15T23:00:00,11,,22,,,2021,,702LED4.2021.5.15.18,0,15,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,20.2,,15,,,5,2021-05-15 19:00:00,-0.7,,,,26,L'ACADIE,QC,19,2021,702LED4,2021-05-16T00:00:00,5,,24,,,2021,,702LED4.2021.5.15.19,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,18.1,,15,,,5,2021-05-15 20:00:00,2.1,,,,27,L'ACADIE,QC,20,2021,702LED4,2021-05-16T01:00:00,8,,34,,,2021,,702LED4.2021.5.15.20,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,16.3,,15,,,5,2021-05-15 21:00:00,2.1,,,,24,L'ACADIE,QC,21,2021,702LED4,2021-05-16T02:00:00,8,,38,,,2021,,702LED4.2021.5.15.21,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,14.5,,15,,,5,2021-05-15 22:00:00,2.4,,,,23,L'ACADIE,QC,22,2021,702LED4,2021-05-16T03:00:00,4,,44,,,2021,,702LED4.2021.5.15.22,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,12.4,,15,,,5,2021-05-15 23:00:00,3.4,,,,31,L'ACADIE,QC,23,2021,702LED4,2021-05-16T04:00:00,3,,54,,,2021,,702LED4.2021.5.15.23,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,11.2,,16,,,5,2021-05-16 00:00:00,1.9,,,,22,L'ACADIE,QC,0,2021,702LED4,2021-05-16T05:00:00,6,,53,,,2021,,702LED4.2021.5.16.0,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,9.4,,16,,,5,2021-05-16 01:00:00,2.4,,,,18,L'ACADIE,QC,1,2021,702LED4,2021-05-16T06:00:00,5,,61,,,2021,,702LED4.2021.5.16.1,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,8.0,,16,,,5,2021-05-16 02:00:00,2.4,,,,24,L'ACADIE,QC,2,2021,702LED4,2021-05-16T07:00:00,4,,68,,,2021,,702LED4.2021.5.16.2,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,8.6,,16,,,5,2021-05-16 03:00:00,3.0,,,,25,L'ACADIE,QC,3,2021,702LED4,2021-05-16T08:00:00,6,,68,,,2021,,702LED4.2021.5.16.3,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,8.4,,16,,,5,2021-05-16 04:00:00,2.6,,,,22,L'ACADIE,QC,4,2021,702LED4,2021-05-16T09:00:00,2,,66,,,2021,,702LED4.2021.5.16.4,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,7.4,,16,,,5,2021-05-16 05:00:00,2.9,,,,18,L'ACADIE,QC,5,2021,702LED4,2021-05-16T10:00:00,5,,73,,,2021,,702LED4.2021.5.16.5,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,12.1,,16,,,5,2021-05-16 06:00:00,3.7,,,,22,L'ACADIE,QC,6,2021,702LED4,2021-05-16T11:00:00,5,,56,,,2021,,702LED4.2021.5.16.6,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,14.0,,16,,,5,2021-05-16 07:00:00,4.9,,,,28,L'ACADIE,QC,7,2021,702LED4,2021-05-16T12:00:00,8,,54,,,2021,,702LED4.2021.5.16.7,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,15.5,,16,,,5,2021-05-16 08:00:00,5.6,,,,32,L'ACADIE,QC,8,2021,702LED4,2021-05-16T13:00:00,5,,51,,,2021,,702LED4.2021.5.16.8,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,17.8,,16,,,5,2021-05-16 09:00:00,7.1,,,,36,L'ACADIE,QC,9,2021,702LED4,2021-05-16T14:00:00,4,,49,,,2021,,702LED4.2021.5.16.9,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,19.0,,16,,,5,2021-05-16 10:00:00,6.3,,,,29,L'ACADIE,QC,10,2021,702LED4,2021-05-16T15:00:00,5,,43,,,2021,,702LED4.2021.5.16.10,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.7,,16,,,5,2021-05-16 11:00:00,7.9,,,,25,L'ACADIE,QC,11,2021,702LED4,2021-05-16T16:00:00,5,,41,,,2021,,702LED4.2021.5.16.11,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,22.1,,16,,,5,2021-05-16 12:00:00,6.9,,,,36,L'ACADIE,QC,12,2021,702LED4,2021-05-16T17:00:00,4,,37,,,2021,,702LED4.2021.5.16.12,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.0,,16,,,5,2021-05-16 13:00:00,4.5,,,,26,L'ACADIE,QC,13,2021,702LED4,2021-05-16T18:00:00,8,,30,,,2021,,702LED4.2021.5.16.13,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.2,,16,,,5,2021-05-16 14:00:00,3.4,,,,27,L'ACADIE,QC,14,2021,702LED4,2021-05-16T19:00:00,11,,27,,,2021,,702LED4.2021.5.16.14,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.7,,16,,,5,2021-05-16 15:00:00,5.5,,,,32,L'ACADIE,QC,15,2021,702LED4,2021-05-16T20:00:00,8,,31,,,2021,,702LED4.2021.5.16.15,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.6,,16,,,5,2021-05-16 16:00:00,4.5,,,,33,L'ACADIE,QC,16,2021,702LED4,2021-05-16T21:00:00,11,,33,,,2021,,702LED4.2021.5.16.16,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.3,,16,,,5,2021-05-16 17:00:00,5.4,,,,33,L'ACADIE,QC,17,2021,702LED4,2021-05-16T22:00:00,13,,35,,,2021,,702LED4.2021.5.16.17,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,20.2,,16,,,5,2021-05-16 18:00:00,6.1,,,,31,L'ACADIE,QC,18,2021,702LED4,2021-05-16T23:00:00,5,,40,,,2021,,702LED4.2021.5.16.18,0,16,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,17.7,,16,,,5,2021-05-16 19:00:00,6.7,,,,0,L'ACADIE,QC,19,2021,702LED4,2021-05-17T00:00:00,0,,49,,,2021,,702LED4.2021.5.16.19,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,15.1,,16,,,5,2021-05-16 20:00:00,6.9,,,,0,L'ACADIE,QC,20,2021,702LED4,2021-05-17T01:00:00,0,,58,,,2021,,702LED4.2021.5.16.20,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,14.1,,16,,,5,2021-05-16 21:00:00,7.5,,,,15,L'ACADIE,QC,21,2021,702LED4,2021-05-17T02:00:00,6,,64,,,2021,,702LED4.2021.5.16.21,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,13.2,,16,,,5,2021-05-16 22:00:00,7.6,,,,15,L'ACADIE,QC,22,2021,702LED4,2021-05-17T03:00:00,7,,69,,,2021,,702LED4.2021.5.16.22,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,11.5,,16,,,5,2021-05-16 23:00:00,7.7,,,,13,L'ACADIE,QC,23,2021,702LED4,2021-05-17T04:00:00,5,,77,,,2021,,702LED4.2021.5.16.23,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,10.0,,17,,,5,2021-05-17 00:00:00,6.8,,,,18,L'ACADIE,QC,0,2021,702LED4,2021-05-17T05:00:00,7,,81,,,2021,,702LED4.2021.5.17.0,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,8.1,,17,,,5,2021-05-17 01:00:00,5.3,,,,18,L'ACADIE,QC,1,2021,702LED4,2021-05-17T06:00:00,6,,83,,,2021,,702LED4.2021.5.17.1,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,8.6,,17,,,5,2021-05-17 02:00:00,7.3,,,,23,L'ACADIE,QC,2,2021,702LED4,2021-05-17T07:00:00,8,,91,,,2021,,702LED4.2021.5.17.2,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,7.5,,17,,,5,2021-05-17 03:00:00,6.2,,,,17,L'ACADIE,QC,3,2021,702LED4,2021-05-17T08:00:00,8,,92,,,2021,,702LED4.2021.5.17.3,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,7.5,,17,,,5,2021-05-17 04:00:00,6.3,,,,15,L'ACADIE,QC,4,2021,702LED4,2021-05-17T09:00:00,3,,92,,,2021,,702LED4.2021.5.17.4,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,7.5,,17,,,5,2021-05-17 05:00:00,6.4,,,,17,L'ACADIE,QC,5,2021,702LED4,2021-05-17T10:00:00,8,,93,,,2021,,702LED4.2021.5.17.5,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,10.9,,17,,,5,2021-05-17 06:00:00,8.0,,,,19,L'ACADIE,QC,6,2021,702LED4,2021-05-17T11:00:00,6,,82,,,2021,,702LED4.2021.5.17.6,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,14.9,,17,,,5,2021-05-17 07:00:00,8.0,,,,17,L'ACADIE,QC,7,2021,702LED4,2021-05-17T12:00:00,8,,63,,,2021,,702LED4.2021.5.17.7,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,17.9,,17,,,5,2021-05-17 08:00:00,6.1,,,,22,L'ACADIE,QC,8,2021,702LED4,2021-05-17T13:00:00,7,,46,,,2021,,702LED4.2021.5.17.8,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,19.9,,17,,,5,2021-05-17 09:00:00,5.6,,,,19,L'ACADIE,QC,9,2021,702LED4,2021-05-17T14:00:00,10,,39,,,2021,,702LED4.2021.5.17.9,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.4,,17,,,5,2021-05-17 10:00:00,6.0,,,,20,L'ACADIE,QC,10,2021,702LED4,2021-05-17T15:00:00,10,,37,,,2021,,702LED4.2021.5.17.10,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.5,,17,,,5,2021-05-17 11:00:00,6.2,,,,21,L'ACADIE,QC,11,2021,702LED4,2021-05-17T16:00:00,13,,33,,,2021,,702LED4.2021.5.17.11,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,23.8,,17,,,5,2021-05-17 12:00:00,5.3,,,,31,L'ACADIE,QC,12,2021,702LED4,2021-05-17T17:00:00,5,,30,,,2021,,702LED4.2021.5.17.12,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,25.6,,17,,,5,2021-05-17 13:00:00,2.9,,,,21,L'ACADIE,QC,13,2021,702LED4,2021-05-17T18:00:00,12,,23,,,2021,,702LED4.2021.5.17.13,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,25.5,,17,,,5,2021-05-17 14:00:00,3.6,,,,25,L'ACADIE,QC,14,2021,702LED4,2021-05-17T19:00:00,9,,24,,,2021,,702LED4.2021.5.17.14,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,26.6,,17,,,5,2021-05-17 15:00:00,3.3,,,,26,L'ACADIE,QC,15,2021,702LED4,2021-05-17T20:00:00,8,,22,,,2021,,702LED4.2021.5.17.15,0,17,ND,,,,NA,25,5
-73.34944444444444,45.29388888888889,25.2,,17,,,5,2021-05-17 16:00:00,2.6,,,,26,L'ACADIE,QC,16,2021,702LED4,2021-05-17T21:00:00,7,,23,,,2021,,702LED4.2021.5.17.16,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,25.3,,17,,,5,2021-05-17 17:00:00,3.1,,,,26,L'ACADIE,QC,17,2021,702LED4,2021-05-17T22:00:00,14,,24,,,2021,,702LED4.2021.5.17.17,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,24.2,,17,,,5,2021-05-17 18:00:00,2.3,,,,26,L'ACADIE,QC,18,2021,702LED4,2021-05-17T23:00:00,12,,24,,,2021,,702LED4.2021.5.17.18,0,17,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.2,,17,,,5,2021-05-17 19:00:00,4.2,,,,22,L'ACADIE,QC,19,2021,702LED4,2021-05-18T00:00:00,9,,33,,,2021,,702LED4.2021.5.17.19,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,20.0,,17,,,5,2021-05-17 20:00:00,3.4,,,,23,L'ACADIE,QC,20,2021,702LED4,2021-05-18T01:00:00,11,,33,,,2021,,702LED4.2021.5.17.20,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,18.7,,17,,,5,2021-05-17 21:00:00,3.9,,,,22,L'ACADIE,QC,21,2021,702LED4,2021-05-18T02:00:00,15,,37,,,2021,,702LED4.2021.5.17.21,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,17.7,,17,,,5,2021-05-17 22:00:00,4.5,,,,23,L'ACADIE,QC,22,2021,702LED4,2021-05-18T03:00:00,13,,42,,,2021,,702LED4.2021.5.17.22,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,16.8,,17,,,5,2021-05-17 23:00:00,4.9,,,,23,L'ACADIE,QC,23,2021,702LED4,2021-05-18T04:00:00,8,,45,,,2021,,702LED4.2021.5.17.23,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,18.7,,18,,,5,2021-05-18 00:00:00,4.2,,,,26,L'ACADIE,QC,0,2021,702LED4,2021-05-18T05:00:00,12,,38,,,2021,,702LED4.2021.5.18.0,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,18.1,,18,,,5,2021-05-18 01:00:00,4.6,,,,27,L'ACADIE,QC,1,2021,702LED4,2021-05-18T06:00:00,14,,41,,,2021,,702LED4.2021.5.18.1,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,17.2,,18,,,5,2021-05-18 02:00:00,5.2,,,,27,L'ACADIE,QC,2,2021,702LED4,2021-05-18T07:00:00,8,,45,,,2021,,702LED4.2021.5.18.2,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,16.7,,18,,,5,2021-05-18 03:00:00,5.5,,,,27,L'ACADIE,QC,3,2021,702LED4,2021-05-18T08:00:00,6,,47,,,2021,,702LED4.2021.5.18.3,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,15.2,,18,,,5,2021-05-18 04:00:00,5.6,,,,29,L'ACADIE,QC,4,2021,702LED4,2021-05-18T09:00:00,4,,53,,,2021,,702LED4.2021.5.18.4,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,14.7,,18,,,5,2021-05-18 05:00:00,6.2,,,,27,L'ACADIE,QC,5,2021,702LED4,2021-05-18T10:00:00,8,,57,,,2021,,702LED4.2021.5.18.5,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,15.9,,18,,,5,2021-05-18 06:00:00,7.3,,,,27,L'ACADIE,QC,6,2021,702LED4,2021-05-18T11:00:00,9,,56,,,2021,,702LED4.2021.5.18.6,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,16.6,,18,,,5,2021-05-18 07:00:00,8.2,,,,28,L'ACADIE,QC,7,2021,702LED4,2021-05-18T12:00:00,10,,57,,,2021,,702LED4.2021.5.18.7,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,19.2,,18,,,5,2021-05-18 08:00:00,10.3,,,,31,L'ACADIE,QC,8,2021,702LED4,2021-05-18T13:00:00,9,,57,,,2021,,702LED4.2021.5.18.8,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,19.6,,18,,,5,2021-05-18 09:00:00,10.2,,,,30,L'ACADIE,QC,9,2021,702LED4,2021-05-18T14:00:00,10,,54,,,2021,,702LED4.2021.5.18.9,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,20.7,,18,,,5,2021-05-18 10:00:00,10.0,,,,35,L'ACADIE,QC,10,2021,702LED4,2021-05-18T15:00:00,8,,50,,,2021,,702LED4.2021.5.18.10,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.9,,18,,,5,2021-05-18 11:00:00,10.4,,,,29,L'ACADIE,QC,11,2021,702LED4,2021-05-18T16:00:00,11,,48,,,2021,,702LED4.2021.5.18.11,0,18,ND,,,,NA,,5
-73.34944444444444,45.29388888888889,21.6,,18,,,5,2021-05-18 12:00:00,10.6,,,,30,L'ACADIE,QC,12,2021,702LED4,2021-05-18T17:00:00,8,,50,,,2021,,702LED4.2021.5.18.12,0,18,ND,,,,NA,,5
