x,y,RELATIVE_HUMIDITY,WINDCHILL_FLAG,ID,STATION_PRESSURE,HUMIDEX,UTC_YEAR,RELATIVE_HUMIDITY_FLAG,WINDCHILL,LOCAL_HOUR,PRECIP_AMOUNT,UTC_MONTH,LOCAL_YEAR,LOCAL_DAY,STATION_NAME,LOCAL_DATE,WIND_SPEED,TEMP,VISIBILITY,LOCAL_MONTH,WIND_SPEED_FLAG,PRECIP_AMOUNT_FLAG,WEATHER_ENG_DESC,STATION_PRESSURE_FLAG,UTC_DAY,DEW_POINT_TEMP_FLAG,VISIBILITY_FLAG,PROVINCE_CODE,WIND_DIRECTION_FLAG,UTC_DATE,DEW_POINT_TEMP,HUMIDEX_FLAG,CLIMATE_IDENTIFIER,WIND_DIRECTION,TEMP_FLAG,WEATHER_FRE_DESC
-73.34944444444444,45.29388888888889,89,,702LED4.2009.10.2.21,,,2009,,,21,,10,2009,2,L'ACADIE,2009-10-02 21:00:00,9,9.3,,10,,,NA,M,3,,,QC,,2009-10-03T02:00:00,7.6,,702LED4,15,,ND
-73.34944444444444,45.29388888888889,90,,702LED4.2009.10.2.22,,,2009,,,22,,10,2009,2,L'ACADIE,2009-10-02 22:00:00,6,9.1,,10,,,NA,M,3,,,QC,,2009-10-03T03:00:00,7.6,,702LED4,12,,ND
-73.34944444444444,45.29388888888889,92,,702LED4.2009.10.2.23,,,2009,,,23,,10,2009,2,L'ACADIE,2009-10-02 23:00:00,7,9.2,,10,,,NA,M,3,,,QC,,2009-10-03T04:00:00,7.9,,702LED4,12,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.3.0,,,2009,,,0,,10,2009,3,L'ACADIE,2009-10-03 00:00:00,9,9.4,,10,,,NA,M,3,,,QC,,2009-10-03T05:00:00,8.3,,702LED4,12,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.3.1,,,2009,,,1,,10,2009,3,L'ACADIE,2009-10-03 01:00:00,13,9.5,,10,,,NA,M,3,,,QC,,2009-10-03T06:00:00,8.6,,702LED4,13,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.3.2,,,2009,,,2,,10,2009,3,L'ACADIE,2009-10-03 02:00:00,15,9.9,,10,,,NA,M,3,,,QC,,2009-10-03T07:00:00,9.1,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.3.3,,,2009,,,3,,10,2009,3,L'ACADIE,2009-10-03 03:00:00,11,10.2,,10,,,NA,M,3,,,QC,,2009-10-03T08:00:00,9.4,,702LED4,15,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.3.4,,,2009,,,4,,10,2009,3,L'ACADIE,2009-10-03 04:00:00,15,10.6,,10,,,NA,M,3,,,QC,,2009-10-03T09:00:00,9.7,,702LED4,15,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.3.5,,,2009,,,5,,10,2009,3,L'ACADIE,2009-10-03 05:00:00,9,10.4,,10,,,NA,M,3,,,QC,,2009-10-03T10:00:00,9.5,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.3.6,,,2009,,,6,,10,2009,3,L'ACADIE,2009-10-03 06:00:00,13,10.9,,10,,,NA,M,3,,,QC,,2009-10-03T11:00:00,9.9,,702LED4,16,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.3.7,,,2009,,,7,,10,2009,3,L'ACADIE,2009-10-03 07:00:00,11,11.4,,10,,,NA,M,3,,,QC,,2009-10-03T12:00:00,10.4,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.3.8,,,2009,,,8,,10,2009,3,L'ACADIE,2009-10-03 08:00:00,9,11.7,,10,,,NA,M,3,,,QC,,2009-10-03T13:00:00,10.6,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.3.9,,,2009,,,9,,10,2009,3,L'ACADIE,2009-10-03 09:00:00,9,11.9,,10,,,NA,M,3,,,QC,,2009-10-03T14:00:00,10.8,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.3.10,,,2009,,,10,,10,2009,3,L'ACADIE,2009-10-03 10:00:00,4,12.1,,10,,,NA,M,3,,,QC,,2009-10-03T15:00:00,11.3,,702LED4,12,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.3.11,,,2009,,,11,,10,2009,3,L'ACADIE,2009-10-03 11:00:00,7,13.6,,10,,,NA,M,3,,,QC,,2009-10-03T16:00:00,12.5,,702LED4,13,,ND
-73.34944444444444,45.29388888888889,80,,702LED4.2009.10.3.12,,,2009,,,12,,10,2009,3,L'ACADIE,2009-10-03 12:00:00,11,16.1,,10,,,NA,M,3,,,QC,,2009-10-03T17:00:00,12.6,,702LED4,15,,ND
-73.34944444444444,45.29388888888889,80,,702LED4.2009.10.3.13,,,2009,,,13,,10,2009,3,L'ACADIE,2009-10-03 13:00:00,6,15.8,,10,,,NA,M,3,,,QC,,2009-10-03T18:00:00,12.3,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,72,,702LED4.2009.10.3.14,,,2009,,,14,,10,2009,3,L'ACADIE,2009-10-03 14:00:00,11,16.6,,10,,,NA,M,3,,,QC,,2009-10-03T19:00:00,11.6,,702LED4,13,,ND
-73.34944444444444,45.29388888888889,72,,702LED4.2009.10.3.15,,,2009,,,15,,10,2009,3,L'ACADIE,2009-10-03 15:00:00,15,16.6,,10,,,NA,M,3,,,QC,,2009-10-03T20:00:00,11.5,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,74,,702LED4.2009.10.3.16,,,2009,,,16,,10,2009,3,L'ACADIE,2009-10-03 16:00:00,15,15.8,,10,,,NA,M,3,,,QC,,2009-10-03T21:00:00,11.2,,702LED4,13,,ND
-73.34944444444444,45.29388888888889,79,,702LED4.2009.10.3.17,,,2009,,,17,,10,2009,3,L'ACADIE,2009-10-03 17:00:00,0,15.3,,10,,,NA,M,3,,,QC,,2009-10-03T22:00:00,11.7,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,83,,702LED4.2009.10.3.18,,,2009,,,18,,10,2009,3,L'ACADIE,2009-10-03 18:00:00,4,14.7,,10,,,NA,M,3,,,QC,,2009-10-03T23:00:00,11.8,,702LED4,20,,ND
-73.34944444444444,45.29388888888889,87,,702LED4.2009.10.3.19,,,2009,,,19,,10,2009,3,L'ACADIE,2009-10-03 19:00:00,4,14.1,,10,,,NA,M,4,,,QC,,2009-10-04T00:00:00,12.0,,702LED4,6,,ND
-73.34944444444444,45.29388888888889,91,,702LED4.2009.10.3.20,,,2009,,,20,,10,2009,3,L'ACADIE,2009-10-03 20:00:00,4,13.4,,10,,,NA,M,4,,,QC,,2009-10-04T01:00:00,12.0,,702LED4,12,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.3.21,,,2009,,,21,,10,2009,3,L'ACADIE,2009-10-03 21:00:00,0,12.6,,10,,,NA,M,4,,,QC,,2009-10-04T02:00:00,11.5,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.3.22,,,2009,,,22,,10,2009,3,L'ACADIE,2009-10-03 22:00:00,0,10.0,,10,,,NA,M,4,,,QC,,2009-10-04T03:00:00,9.2,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,96,,702LED4.2009.10.3.23,,,2009,,,23,,10,2009,3,L'ACADIE,2009-10-03 23:00:00,4,8.7,,10,,,NA,M,4,,,QC,,2009-10-04T04:00:00,8.1,,702LED4,4,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.0,,,2009,,,0,,10,2009,4,L'ACADIE,2009-10-04 00:00:00,4,9.0,,10,,,NA,M,4,,,QC,,2009-10-04T05:00:00,8.5,,702LED4,12,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.1,,,2009,,,1,,10,2009,4,L'ACADIE,2009-10-04 01:00:00,4,8.3,,10,,,NA,M,4,,,QC,,2009-10-04T06:00:00,7.8,,702LED4,33,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.2,,,2009,,,2,,10,2009,4,L'ACADIE,2009-10-04 02:00:00,0,8.6,,10,,,NA,M,4,,,QC,,2009-10-04T07:00:00,8.2,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.3,,,2009,,,3,,10,2009,4,L'ACADIE,2009-10-04 03:00:00,4,9.6,,10,,,NA,M,4,,,QC,,2009-10-04T08:00:00,9.2,,702LED4,32,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.4,,,2009,,,4,,10,2009,4,L'ACADIE,2009-10-04 04:00:00,0,10.0,,10,,,NA,M,4,,,QC,,2009-10-04T09:00:00,9.6,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.5,,,2009,,,5,,10,2009,4,L'ACADIE,2009-10-04 05:00:00,0,10.3,,10,,,NA,M,4,,,QC,,2009-10-04T10:00:00,9.9,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.6,,,2009,,,6,,10,2009,4,L'ACADIE,2009-10-04 06:00:00,0,10.8,,10,,,NA,M,4,,,QC,,2009-10-04T11:00:00,10.4,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.7,,,2009,,,7,,10,2009,4,L'ACADIE,2009-10-04 07:00:00,0,11.1,,10,,,NA,M,4,,,QC,,2009-10-04T12:00:00,10.7,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.8,,,2009,,,8,,10,2009,4,L'ACADIE,2009-10-04 08:00:00,0,12.0,,10,,,NA,M,4,,,QC,,2009-10-04T13:00:00,11.6,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,97,,702LED4.2009.10.4.9,,,2009,,,9,,10,2009,4,L'ACADIE,2009-10-04 09:00:00,4,12.1,,10,,,NA,M,4,,,QC,,2009-10-04T14:00:00,11.7,,702LED4,1,,ND
-73.34944444444444,45.29388888888889,90,,702LED4.2009.10.4.10,,,2009,,,10,,10,2009,4,L'ACADIE,2009-10-04 10:00:00,4,13.4,,10,,,NA,M,4,,,QC,,2009-10-04T15:00:00,11.8,,702LED4,28,,ND
-73.34944444444444,45.29388888888889,83,,702LED4.2009.10.4.11,,,2009,,,11,,10,2009,4,L'ACADIE,2009-10-04 11:00:00,4,14.1,,10,,,NA,M,4,,,QC,,2009-10-04T16:00:00,11.3,,702LED4,2,,ND
-73.34944444444444,45.29388888888889,77,,702LED4.2009.10.4.12,,,2009,,,12,,10,2009,4,L'ACADIE,2009-10-04 12:00:00,4,15.3,,10,,,NA,M,4,,,QC,,2009-10-04T17:00:00,11.3,,702LED4,35,,ND
-73.34944444444444,45.29388888888889,74,,702LED4.2009.10.4.13,,,2009,,,13,,10,2009,4,L'ACADIE,2009-10-04 13:00:00,6,15.9,,10,,,NA,M,4,,,QC,,2009-10-04T18:00:00,11.2,,702LED4,30,,ND
-73.34944444444444,45.29388888888889,74,,702LED4.2009.10.4.14,,,2009,,,14,,10,2009,4,L'ACADIE,2009-10-04 14:00:00,6,15.5,,10,,,NA,M,4,,,QC,,2009-10-04T19:00:00,10.9,,702LED4,32,,ND
-73.34944444444444,45.29388888888889,77,,702LED4.2009.10.4.15,,,2009,,,15,,10,2009,4,L'ACADIE,2009-10-04 15:00:00,4,14.8,,10,,,NA,M,4,,,QC,,2009-10-04T20:00:00,10.9,,702LED4,34,,ND
-73.34944444444444,45.29388888888889,72,,702LED4.2009.10.4.16,,,2009,,,16,,10,2009,4,L'ACADIE,2009-10-04 16:00:00,4,14.9,,10,,,NA,M,4,,,QC,,2009-10-04T21:00:00,10.0,,702LED4,35,,ND
-73.34944444444444,45.29388888888889,76,,702LED4.2009.10.4.17,,,2009,,,17,,10,2009,4,L'ACADIE,2009-10-04 17:00:00,4,14.0,,10,,,NA,M,4,,,QC,,2009-10-04T22:00:00,9.8,,702LED4,28,,ND
-73.34944444444444,45.29388888888889,90,,702LED4.2009.10.4.18,,,2009,,,18,,10,2009,4,L'ACADIE,2009-10-04 18:00:00,0,10.7,,10,,,NA,M,4,,,QC,,2009-10-04T23:00:00,9.2,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.4.19,,,2009,,,19,,10,2009,4,L'ACADIE,2009-10-04 19:00:00,4,10.8,,10,,,NA,M,5,,,QC,,2009-10-05T00:00:00,9.7,,702LED4,22,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.4.20,,,2009,,,20,,10,2009,4,L'ACADIE,2009-10-04 20:00:00,6,10.6,,10,,,NA,M,5,,,QC,,2009-10-05T01:00:00,9.7,,702LED4,20,,ND
-73.34944444444444,45.29388888888889,92,,702LED4.2009.10.4.21,,,2009,,,21,,10,2009,4,L'ACADIE,2009-10-04 21:00:00,6,10.9,,10,,,NA,M,5,,,QC,,2009-10-05T02:00:00,9.7,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.4.22,,,2009,,,22,,10,2009,4,L'ACADIE,2009-10-04 22:00:00,7,10.1,,10,,,NA,M,5,,,QC,,2009-10-05T03:00:00,9.0,,702LED4,20,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.4.23,,,2009,,,23,,10,2009,4,L'ACADIE,2009-10-04 23:00:00,6,9.7,,10,,,NA,M,5,,,QC,,2009-10-05T04:00:00,9.0,,702LED4,22,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.5.0,,,2009,,,0,,10,2009,5,L'ACADIE,2009-10-05 00:00:00,4,9.6,,10,,,NA,M,5,,,QC,,2009-10-05T05:00:00,8.9,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,96,,702LED4.2009.10.5.1,,,2009,,,1,,10,2009,5,L'ACADIE,2009-10-05 01:00:00,4,9.1,,10,,,NA,M,5,,,QC,,2009-10-05T06:00:00,8.5,,702LED4,19,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.5.2,,,2009,,,2,,10,2009,5,L'ACADIE,2009-10-05 02:00:00,4,9.8,,10,,,NA,M,5,,,QC,,2009-10-05T07:00:00,9.1,,702LED4,17,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.5.3,,,2009,,,3,,10,2009,5,L'ACADIE,2009-10-05 03:00:00,4,9.7,,10,,,NA,M,5,,,QC,,2009-10-05T08:00:00,9.0,,702LED4,19,,ND
-73.34944444444444,45.29388888888889,96,,702LED4.2009.10.5.4,,,2009,,,4,,10,2009,5,L'ACADIE,2009-10-05 04:00:00,6,10.3,,10,,,NA,M,5,,,QC,,2009-10-05T09:00:00,9.7,,702LED4,21,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.5.5,,,2009,,,5,,10,2009,5,L'ACADIE,2009-10-05 05:00:00,7,11.1,,10,,,NA,M,5,,,QC,,2009-10-05T10:00:00,10.0,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.5.6,,,2009,,,6,,10,2009,5,L'ACADIE,2009-10-05 06:00:00,11,10.8,,10,,,NA,M,5,,,QC,,2009-10-05T11:00:00,9.8,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.5.7,,,2009,,,7,,10,2009,5,L'ACADIE,2009-10-05 07:00:00,11,10.8,,10,,,NA,M,5,,,QC,,2009-10-05T12:00:00,9.8,,702LED4,23,,ND
-73.34944444444444,45.29388888888889,91,,702LED4.2009.10.5.8,,,2009,,,8,,10,2009,5,L'ACADIE,2009-10-05 08:00:00,11,11.4,,10,,,NA,M,5,,,QC,,2009-10-05T13:00:00,10.0,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,86,,702LED4.2009.10.5.9,,,2009,,,9,,10,2009,5,L'ACADIE,2009-10-05 09:00:00,13,12.0,,10,,,NA,M,5,,,QC,,2009-10-05T14:00:00,9.7,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,79,,702LED4.2009.10.5.10,,,2009,,,10,,10,2009,5,L'ACADIE,2009-10-05 10:00:00,11,13.3,,10,,,NA,M,5,,,QC,,2009-10-05T15:00:00,9.7,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,72,,702LED4.2009.10.5.11,,,2009,,,11,,10,2009,5,L'ACADIE,2009-10-05 11:00:00,13,14.0,,10,,,NA,M,5,,,QC,,2009-10-05T16:00:00,9.0,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,65,,702LED4.2009.10.5.12,,,2009,,,12,,10,2009,5,L'ACADIE,2009-10-05 12:00:00,15,14.5,,10,,,NA,M,5,,,QC,,2009-10-05T17:00:00,8.1,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,65,,702LED4.2009.10.5.13,,,2009,,,13,,10,2009,5,L'ACADIE,2009-10-05 13:00:00,17,14.7,,10,,,NA,M,5,,,QC,,2009-10-05T18:00:00,8.1,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,79,,702LED4.2009.10.5.14,,,2009,,,14,,10,2009,5,L'ACADIE,2009-10-05 14:00:00,13,13.8,,10,,,NA,M,5,,,QC,,2009-10-05T19:00:00,10.3,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,89,,702LED4.2009.10.5.15,,,2009,,,15,,10,2009,5,L'ACADIE,2009-10-05 15:00:00,7,12.7,,10,,,NA,M,5,,,QC,,2009-10-05T20:00:00,10.9,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,80,,702LED4.2009.10.5.16,,,2009,,,16,,10,2009,5,L'ACADIE,2009-10-05 16:00:00,6,12.9,,10,,,NA,M,5,,,QC,,2009-10-05T21:00:00,9.5,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,79,,702LED4.2009.10.5.17,,,2009,,,17,,10,2009,5,L'ACADIE,2009-10-05 17:00:00,7,12.5,,10,,,NA,M,5,,,QC,,2009-10-05T22:00:00,8.9,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,79,,702LED4.2009.10.5.18,,,2009,,,18,,10,2009,5,L'ACADIE,2009-10-05 18:00:00,6,12.1,,10,,,NA,M,5,,,QC,,2009-10-05T23:00:00,8.5,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,82,,702LED4.2009.10.5.19,,,2009,,,19,,10,2009,5,L'ACADIE,2009-10-05 19:00:00,6,11.1,,10,,,NA,M,6,,,QC,,2009-10-06T00:00:00,8.1,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,82,,702LED4.2009.10.5.20,,,2009,,,20,,10,2009,5,L'ACADIE,2009-10-05 20:00:00,9,10.9,,10,,,NA,M,6,,,QC,,2009-10-06T01:00:00,7.9,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,85,,702LED4.2009.10.5.21,,,2009,,,21,,10,2009,5,L'ACADIE,2009-10-05 21:00:00,11,10.8,,10,,,NA,M,6,,,QC,,2009-10-06T02:00:00,8.3,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,87,,702LED4.2009.10.5.22,,,2009,,,22,,10,2009,5,L'ACADIE,2009-10-05 22:00:00,9,10.6,,10,,,NA,M,6,,,QC,,2009-10-06T03:00:00,8.6,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,92,,702LED4.2009.10.5.23,,,2009,,,23,,10,2009,5,L'ACADIE,2009-10-05 23:00:00,7,10.0,,10,,,NA,M,6,,,QC,,2009-10-06T04:00:00,8.7,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,92,,702LED4.2009.10.6.0,,,2009,,,0,,10,2009,6,L'ACADIE,2009-10-06 00:00:00,11,9.6,,10,,,NA,M,6,,,QC,,2009-10-06T05:00:00,8.4,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,92,,702LED4.2009.10.6.1,,,2009,,,1,,10,2009,6,L'ACADIE,2009-10-06 01:00:00,11,9.4,,10,,,NA,M,6,,,QC,,2009-10-06T06:00:00,8.2,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.6.2,,,2009,,,2,,10,2009,6,L'ACADIE,2009-10-06 02:00:00,9,8.8,,10,,,NA,M,6,,,QC,,2009-10-06T07:00:00,7.8,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.6.3,,,2009,,,3,,10,2009,6,L'ACADIE,2009-10-06 03:00:00,6,8.3,,10,,,NA,M,6,,,QC,,2009-10-06T08:00:00,7.4,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,95,,702LED4.2009.10.6.4,,,2009,,,4,,10,2009,6,L'ACADIE,2009-10-06 04:00:00,9,8.5,,10,,,NA,M,6,,,QC,,2009-10-06T09:00:00,7.8,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.6.5,,,2009,,,5,,10,2009,6,L'ACADIE,2009-10-06 05:00:00,11,8.9,,10,,,NA,M,6,,,QC,,2009-10-06T10:00:00,7.9,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.6.6,,,2009,,,6,,10,2009,6,L'ACADIE,2009-10-06 06:00:00,11,8.3,,10,,,NA,M,6,,,QC,,2009-10-06T11:00:00,7.3,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.6.7,,,2009,,,7,,10,2009,6,L'ACADIE,2009-10-06 07:00:00,11,9.1,,10,,,NA,M,6,,,QC,,2009-10-06T12:00:00,8.0,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,88,,702LED4.2009.10.6.8,,,2009,,,8,,10,2009,6,L'ACADIE,2009-10-06 08:00:00,15,10.3,,10,,,NA,M,6,,,QC,,2009-10-06T13:00:00,8.4,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,76,,702LED4.2009.10.6.9,,,2009,,,9,,10,2009,6,L'ACADIE,2009-10-06 09:00:00,17,11.6,,10,,,NA,M,6,,,QC,,2009-10-06T14:00:00,7.5,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,75,,702LED4.2009.10.6.10,,,2009,,,10,,10,2009,6,L'ACADIE,2009-10-06 10:00:00,15,12.6,,10,,,NA,M,6,,,QC,,2009-10-06T15:00:00,8.3,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,75,,702LED4.2009.10.6.11,,,2009,,,11,,10,2009,6,L'ACADIE,2009-10-06 11:00:00,19,12.5,,10,,,NA,M,6,,,QC,,2009-10-06T16:00:00,8.2,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,70,,702LED4.2009.10.6.12,,,2009,,,12,,10,2009,6,L'ACADIE,2009-10-06 12:00:00,17,12.4,,10,,,NA,M,6,,,QC,,2009-10-06T17:00:00,7.1,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,69,,702LED4.2009.10.6.13,,,2009,,,13,,10,2009,6,L'ACADIE,2009-10-06 13:00:00,17,12.5,,10,,,NA,M,6,,,QC,,2009-10-06T18:00:00,7.0,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,63,,702LED4.2009.10.6.14,,,2009,,,14,,10,2009,6,L'ACADIE,2009-10-06 14:00:00,15,13.6,,10,,,NA,M,6,,,QC,,2009-10-06T19:00:00,6.7,,702LED4,25,,ND
-73.34944444444444,45.29388888888889,63,,702LED4.2009.10.6.15,,,2009,,,15,,10,2009,6,L'ACADIE,2009-10-06 15:00:00,7,13.6,,10,,,NA,M,6,,,QC,,2009-10-06T20:00:00,6.6,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,63,,702LED4.2009.10.6.16,,,2009,,,16,,10,2009,6,L'ACADIE,2009-10-06 16:00:00,11,13.3,,10,,,NA,M,6,,,QC,,2009-10-06T21:00:00,6.3,,702LED4,26,,ND
-73.34944444444444,45.29388888888889,69,,702LED4.2009.10.6.17,,,2009,,,17,,10,2009,6,L'ACADIE,2009-10-06 17:00:00,4,12.5,,10,,,NA,M,6,,,QC,,2009-10-06T22:00:00,6.9,,702LED4,27,,ND
-73.34944444444444,45.29388888888889,82,,702LED4.2009.10.6.18,,,2009,,,18,,10,2009,6,L'ACADIE,2009-10-06 18:00:00,0,11.0,,10,,,NA,M,6,,,QC,,2009-10-06T23:00:00,8.0,,702LED4,0,,ND
-73.34944444444444,45.29388888888889,86,,702LED4.2009.10.6.19,,,2009,,,19,,10,2009,6,L'ACADIE,2009-10-06 19:00:00,4,10.5,,10,,,NA,M,7,,,QC,,2009-10-07T00:00:00,8.3,,702LED4,17,,ND
-73.34944444444444,45.29388888888889,84,,702LED4.2009.10.6.20,,,2009,,,20,,10,2009,6,L'ACADIE,2009-10-06 20:00:00,4,10.3,,10,,,NA,M,7,,,QC,,2009-10-07T01:00:00,7.8,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,86,,702LED4.2009.10.6.21,,,2009,,,21,,10,2009,6,L'ACADIE,2009-10-06 21:00:00,6,10.2,,10,,,NA,M,7,,,QC,,2009-10-07T02:00:00,7.9,,702LED4,16,,ND
-73.34944444444444,45.29388888888889,83,,702LED4.2009.10.6.22,,,2009,,,22,,10,2009,6,L'ACADIE,2009-10-06 22:00:00,7,10.4,,10,,,NA,M,7,,,QC,,2009-10-07T03:00:00,7.7,,702LED4,13,,ND
-73.34944444444444,45.29388888888889,80,,702LED4.2009.10.6.23,,,2009,,,23,,10,2009,6,L'ACADIE,2009-10-06 23:00:00,6,10.4,,10,,,NA,M,7,,,QC,,2009-10-07T04:00:00,7.1,,702LED4,11,,ND
-73.34944444444444,45.29388888888889,79,,702LED4.2009.10.7.0,,,2009,,,0,,10,2009,7,L'ACADIE,2009-10-07 00:00:00,7,10.5,,10,,,NA,M,7,,,QC,,2009-10-07T05:00:00,7.1,,702LED4,11,,ND
-73.34944444444444,45.29388888888889,82,,702LED4.2009.10.7.1,,,2009,,,1,,10,2009,7,L'ACADIE,2009-10-07 01:00:00,6,10.2,,10,,,NA,M,7,,,QC,,2009-10-07T06:00:00,7.3,,702LED4,11,,ND
-73.34944444444444,45.29388888888889,83,,702LED4.2009.10.7.2,,,2009,,,2,,10,2009,7,L'ACADIE,2009-10-07 02:00:00,11,10.3,,10,,,NA,M,7,,,QC,,2009-10-07T07:00:00,7.6,,702LED4,12,,ND
-73.34944444444444,45.29388888888889,92,,702LED4.2009.10.7.3,,,2009,,,3,,10,2009,7,L'ACADIE,2009-10-07 03:00:00,15,9.8,,10,,,NA,M,7,,,QC,,2009-10-07T08:00:00,8.5,,702LED4,12,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.7.4,,,2009,,,4,,10,2009,7,L'ACADIE,2009-10-07 04:00:00,19,9.9,,10,,,NA,M,7,,,QC,,2009-10-07T09:00:00,8.9,,702LED4,13,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.7.5,,,2009,,,5,,10,2009,7,L'ACADIE,2009-10-07 05:00:00,17,10.0,,10,,,NA,M,7,,,QC,,2009-10-07T10:00:00,9.1,,702LED4,14,,ND
-73.34944444444444,45.29388888888889,94,,702LED4.2009.10.7.6,,,2009,,,6,,10,2009,7,L'ACADIE,2009-10-07 06:00:00,22,11.6,,10,,,NA,M,7,,,QC,,2009-10-07T11:00:00,10.7,,702LED4,17,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.7.7,,,2009,,,7,,10,2009,7,L'ACADIE,2009-10-07 07:00:00,24,12.1,,10,,,NA,M,7,,,QC,,2009-10-07T12:00:00,11.0,,702LED4,18,,ND
-73.34944444444444,45.29388888888889,93,,702LED4.2009.10.7.8,,,2009,,,8,,10,2009,7,L'ACADIE,2009-10-07 08:00:00,15,12.4,,10,,,NA,M,7,,,QC,,2009-10-07T13:00:00,11.3,,702LED4,18,,ND
