x,y,WEATHER_ENG_DESC,LOCAL_HOUR,RELATIVE_HUMIDITY_FLAG,DEW_POINT_TEMP,PRECIP_AMOUNT_FLAG,UTC_DAY,LOCAL_DAY,UTC_MONTH,DEW_POINT_TEMP_FLAG,HUMIDEX,VISIBILITY,WIND_DIRECTION,PRECIP_AMOUNT,WIND_SPEED_FLAG,LOCAL_MONTH,UTC_DATE,WINDCHILL,HUMIDEX_FLAG,STATION_PRESSURE_FLAG,LOCAL_YEAR,WIND_DIRECTION_FLAG,WEATHER_FRE_DESC,LOCAL_DATE,VISIBILITY_FLAG,CLIMATE_IDENTIFIER,ID,STATION_PRESSURE,WIND_SPEED,TEMP_FLAG,UTC_YEAR,PROVINCE_CODE,TEMP,WINDCHILL_FLAG,RELATIVE_HUMIDITY,STATION_NAME
-73.34944444444444,45.29388888888889,NA,0,,-2.8,,8,8,1,,,,26,,,1,2012-01-08T05:00:00,,,M,2012,,ND,2012-01-08 00:00:00,,702LED4,702LED4.2012.1.8.0,,20,,2012,QC,0.9,,76,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,-4.4,,8,8,1,,,,26,,,1,2012-01-08T06:00:00,-6,,M,2012,,ND,2012-01-08 01:00:00,,702LED4,702LED4.2012.1.8.1,,19,,2012,QC,-0.8,,77,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,-5.1,,8,8,1,,,,25,,,1,2012-01-08T07:00:00,-8,,M,2012,,ND,2012-01-08 02:00:00,,702LED4,702LED4.2012.1.8.2,,22,,2012,QC,-1.8,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,-6.2,,8,8,1,,,,26,,,1,2012-01-08T08:00:00,-8,,M,2012,,ND,2012-01-08 03:00:00,,702LED4,702LED4.2012.1.8.3,,15,,2012,QC,-3.0,,79,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,-7.3,,8,8,1,,,,26,,,1,2012-01-08T09:00:00,-9,,M,2012,,ND,2012-01-08 04:00:00,,702LED4,702LED4.2012.1.8.4,,11,,2012,QC,-4.2,,79,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,-8.1,,8,8,1,,,,25,,,1,2012-01-08T10:00:00,-10,,M,2012,,ND,2012-01-08 05:00:00,,702LED4,702LED4.2012.1.8.5,,11,,2012,QC,-5.0,,79,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,-8.5,,8,8,1,,,,26,,,1,2012-01-08T11:00:00,-9,,M,2012,,ND,2012-01-08 06:00:00,,702LED4,702LED4.2012.1.8.6,,9,,2012,QC,-5.2,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,-8.6,,8,8,1,,,,25,,,1,2012-01-08T12:00:00,-10,,M,2012,,ND,2012-01-08 07:00:00,,702LED4,702LED4.2012.1.8.7,,13,,2012,QC,-5.3,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,-8.3,,8,8,1,,,,26,,,1,2012-01-08T13:00:00,-11,,M,2012,,ND,2012-01-08 08:00:00,,702LED4,702LED4.2012.1.8.8,,13,,2012,QC,-5.6,,81,L'ACADIE
-73.34944444444444,45.29388888888889,NA,9,,-8.1,,8,8,1,,,,27,,,1,2012-01-08T14:00:00,-12,,M,2012,,ND,2012-01-08 09:00:00,,702LED4,702LED4.2012.1.8.9,,15,,2012,QC,-5.9,,84,L'ACADIE
-73.34944444444444,45.29388888888889,NA,10,,-8.1,,8,8,1,,,,27,,,1,2012-01-08T15:00:00,-12,,M,2012,,ND,2012-01-08 10:00:00,,702LED4,702LED4.2012.1.8.10,,15,,2012,QC,-6.2,,86,L'ACADIE
-73.34944444444444,45.29388888888889,NA,11,,-8.2,,8,8,1,,,,27,,,1,2012-01-08T16:00:00,-11,,M,2012,,ND,2012-01-08 11:00:00,,702LED4,702LED4.2012.1.8.11,,11,,2012,QC,-6.2,,86,L'ACADIE
-73.34944444444444,45.29388888888889,NA,12,,-9.5,,8,8,1,,,,28,,,1,2012-01-08T17:00:00,-11,,M,2012,,ND,2012-01-08 12:00:00,,702LED4,702LED4.2012.1.8.12,,11,,2012,QC,-6.3,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,13,,-10.0,,8,8,1,,,,27,,,1,2012-01-08T18:00:00,-12,,M,2012,,ND,2012-01-08 13:00:00,,702LED4,702LED4.2012.1.8.13,,13,,2012,QC,-6.4,,76,L'ACADIE
-73.34944444444444,45.29388888888889,NA,14,,-9.4,,8,8,1,,,,26,,,1,2012-01-08T19:00:00,-12,,M,2012,,ND,2012-01-08 14:00:00,,702LED4,702LED4.2012.1.8.14,,13,,2012,QC,-6.5,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,15,,-10.5,,8,8,1,,,,27,,,1,2012-01-08T20:00:00,-12,,M,2012,,ND,2012-01-08 15:00:00,,702LED4,702LED4.2012.1.8.15,,13,,2012,QC,-6.7,,74,L'ACADIE
-73.34944444444444,45.29388888888889,NA,16,,-10.5,,8,8,1,,,,28,,,1,2012-01-08T21:00:00,-12,,M,2012,,ND,2012-01-08 16:00:00,,702LED4,702LED4.2012.1.8.16,,9,,2012,QC,-7.2,,77,L'ACADIE
-73.34944444444444,45.29388888888889,NA,17,,-11.1,,8,8,1,,,,27,,,1,2012-01-08T22:00:00,-12,,M,2012,,ND,2012-01-08 17:00:00,,702LED4,702LED4.2012.1.8.17,,9,,2012,QC,-7.8,,77,L'ACADIE
-73.34944444444444,45.29388888888889,NA,18,,-11.4,,8,8,1,,,,25,,,1,2012-01-08T23:00:00,-13,,M,2012,,ND,2012-01-08 18:00:00,,702LED4,702LED4.2012.1.8.18,,9,,2012,QC,-8.6,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,19,,-12.2,,9,8,1,,,,26,,,1,2012-01-09T00:00:00,-13,,M,2012,,ND,2012-01-08 19:00:00,,702LED4,702LED4.2012.1.8.19,,7,,2012,QC,-9.4,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,20,,-11.4,,9,8,1,,,,26,,,1,2012-01-09T01:00:00,-13,,M,2012,,ND,2012-01-08 20:00:00,,702LED4,702LED4.2012.1.8.20,,9,,2012,QC,-8.3,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,21,,-11.4,,9,8,1,,,,27,,,1,2012-01-09T02:00:00,-12,,M,2012,,ND,2012-01-08 21:00:00,,702LED4,702LED4.2012.1.8.21,,7,,2012,QC,-8.3,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,-11.6,,9,8,1,,,,23,,,1,2012-01-09T03:00:00,-12,,M,2012,,ND,2012-01-08 22:00:00,,702LED4,702LED4.2012.1.8.22,,6,,2012,QC,-8.8,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,-12.4,,9,8,1,,,,23,,,1,2012-01-09T04:00:00,-13,,M,2012,,ND,2012-01-08 23:00:00,,702LED4,702LED4.2012.1.8.23,,6,,2012,QC,-9.9,,82,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,-14.4,,9,9,1,,,,19,,,1,2012-01-09T05:00:00,-15,,M,2012,,ND,2012-01-09 00:00:00,,702LED4,702LED4.2012.1.9.0,,4,,2012,QC,-12.8,,88,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,-13.7,,9,9,1,,,,17,,,1,2012-01-09T06:00:00,-16,,M,2012,,ND,2012-01-09 01:00:00,,702LED4,702LED4.2012.1.9.1,,6,,2012,QC,-12.5,,91,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,-13.3,,9,9,1,,,,19,,,1,2012-01-09T07:00:00,-14,,M,2012,,ND,2012-01-09 02:00:00,,702LED4,702LED4.2012.1.9.2,,4,,2012,QC,-11.9,,89,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,-11.8,,9,9,1,,,,17,,,1,2012-01-09T08:00:00,-14,,M,2012,,ND,2012-01-09 03:00:00,,702LED4,702LED4.2012.1.9.3,,7,,2012,QC,-10.3,,89,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,-12.0,,9,9,1,,,,13,,,1,2012-01-09T09:00:00,-14,,M,2012,,ND,2012-01-09 04:00:00,,702LED4,702LED4.2012.1.9.4,,7,,2012,QC,-9.7,,83,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,-12.0,,9,9,1,,,,14,,,1,2012-01-09T10:00:00,-15,,M,2012,,ND,2012-01-09 05:00:00,,702LED4,702LED4.2012.1.9.5,,9,,2012,QC,-9.9,,85,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,-11.5,,9,9,1,,,,16,,,1,2012-01-09T11:00:00,-15,,M,2012,,ND,2012-01-09 06:00:00,,702LED4,702LED4.2012.1.9.6,,13,,2012,QC,-9.2,,83,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,-10.6,,9,9,1,,,,15,,,1,2012-01-09T12:00:00,-14,,M,2012,,ND,2012-01-09 07:00:00,,702LED4,702LED4.2012.1.9.7,,13,,2012,QC,-8.4,,84,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,-8.9,,9,9,1,,,,16,,,1,2012-01-09T13:00:00,-13,,M,2012,,ND,2012-01-09 08:00:00,,702LED4,702LED4.2012.1.9.8,,13,,2012,QC,-7.1,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,9,,-6.5,,9,9,1,,,,17,,,1,2012-01-09T14:00:00,-11,,M,2012,,ND,2012-01-09 09:00:00,,702LED4,702LED4.2012.1.9.9,,17,,2012,QC,-5.2,,91,L'ACADIE
-73.34944444444444,45.29388888888889,NA,10,,-5.3,,9,9,1,,,,18,,,1,2012-01-09T15:00:00,-11,,M,2012,,ND,2012-01-09 10:00:00,,702LED4,702LED4.2012.1.9.10,,24,,2012,QC,-3.9,,90,L'ACADIE
-73.34944444444444,45.29388888888889,NA,11,,-5.2,,9,9,1,,,,18,,,1,2012-01-09T16:00:00,-9,,M,2012,,ND,2012-01-09 11:00:00,,702LED4,702LED4.2012.1.9.11,,22,,2012,QC,-3.1,,85,L'ACADIE
-73.34944444444444,45.29388888888889,NA,12,,-5.0,,9,9,1,,,,18,,,1,2012-01-09T17:00:00,-9,,M,2012,,ND,2012-01-09 12:00:00,,702LED4,702LED4.2012.1.9.12,,22,,2012,QC,-2.5,,83,L'ACADIE
-73.34944444444444,45.29388888888889,NA,13,,-4.4,,9,9,1,,,,18,,,1,2012-01-09T18:00:00,-8,,M,2012,,ND,2012-01-09 13:00:00,,702LED4,702LED4.2012.1.9.13,,20,,2012,QC,-2.0,,84,L'ACADIE
-73.34944444444444,45.29388888888889,NA,14,,-4.0,,9,9,1,,,,18,,,1,2012-01-09T19:00:00,-7,,M,2012,,ND,2012-01-09 14:00:00,,702LED4,702LED4.2012.1.9.14,,20,,2012,QC,-1.4,,82,L'ACADIE
-73.34944444444444,45.29388888888889,NA,15,,-3.8,,9,9,1,,,,17,,,1,2012-01-09T20:00:00,-7,,M,2012,,ND,2012-01-09 15:00:00,,702LED4,702LED4.2012.1.9.15,,22,,2012,QC,-1.3,,83,L'ACADIE
-73.34944444444444,45.29388888888889,NA,16,,-4.1,,9,9,1,,,,17,,,1,2012-01-09T21:00:00,-7,,M,2012,,ND,2012-01-09 16:00:00,,702LED4,702LED4.2012.1.9.16,,17,,2012,QC,-1.7,,84,L'ACADIE
-73.34944444444444,45.29388888888889,NA,17,,-4.5,,9,9,1,,,,17,,,1,2012-01-09T22:00:00,-7,,M,2012,,ND,2012-01-09 17:00:00,,702LED4,702LED4.2012.1.9.17,,20,,2012,QC,-1.3,,79,L'ACADIE
-73.34944444444444,45.29388888888889,NA,18,,-4.3,,9,9,1,,,,18,,,1,2012-01-09T23:00:00,-7,,M,2012,,ND,2012-01-09 18:00:00,,702LED4,702LED4.2012.1.9.18,,20,,2012,QC,-1.0,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,19,,-4.0,,10,9,1,,,,18,,,1,2012-01-10T00:00:00,-7,,M,2012,,ND,2012-01-09 19:00:00,,702LED4,702LED4.2012.1.9.19,,22,,2012,QC,-1.0,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,20,,-3.4,,10,9,1,,,,18,,,1,2012-01-10T01:00:00,-6,,M,2012,,ND,2012-01-09 20:00:00,,702LED4,702LED4.2012.1.9.20,,24,,2012,QC,-0.1,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,21,,-3.6,,10,9,1,,,,18,,,1,2012-01-10T02:00:00,-6,,M,2012,,ND,2012-01-09 21:00:00,,702LED4,702LED4.2012.1.9.21,,22,,2012,QC,-0.3,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,-3.6,,10,9,1,,,,18,,,1,2012-01-10T03:00:00,-6,,M,2012,,ND,2012-01-09 22:00:00,,702LED4,702LED4.2012.1.9.22,,22,,2012,QC,-0.3,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,-3.2,,10,9,1,,,,18,,,1,2012-01-10T04:00:00,,,M,2012,,ND,2012-01-09 23:00:00,,702LED4,702LED4.2012.1.9.23,,20,,2012,QC,0.1,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,-3.6,,10,10,1,,,,18,,,1,2012-01-10T05:00:00,,,M,2012,,ND,2012-01-10 00:00:00,,702LED4,702LED4.2012.1.10.0,,20,,2012,QC,0.4,,74,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,-3.5,,10,10,1,,,,19,,,1,2012-01-10T06:00:00,,,M,2012,,ND,2012-01-10 01:00:00,,702LED4,702LED4.2012.1.10.1,,19,,2012,QC,0.3,,76,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,-3.5,,10,10,1,,,,19,,,1,2012-01-10T07:00:00,,,M,2012,,ND,2012-01-10 02:00:00,,702LED4,702LED4.2012.1.10.2,,19,,2012,QC,0.3,,76,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,-3.6,,10,10,1,,,,19,,,1,2012-01-10T08:00:00,,,M,2012,,ND,2012-01-10 03:00:00,,702LED4,702LED4.2012.1.10.3,,19,,2012,QC,0.3,,75,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,-3.7,,10,10,1,,,,19,,,1,2012-01-10T09:00:00,,,M,2012,,ND,2012-01-10 04:00:00,,702LED4,702LED4.2012.1.10.4,,19,,2012,QC,0.3,,74,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,-2.6,,10,10,1,,,,20,,,1,2012-01-10T10:00:00,,,M,2012,,ND,2012-01-10 05:00:00,,702LED4,702LED4.2012.1.10.5,,20,,2012,QC,0.4,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,-1.8,,10,10,1,,,,19,,,1,2012-01-10T11:00:00,-6,,M,2012,,ND,2012-01-10 06:00:00,,702LED4,702LED4.2012.1.10.6,,19,,2012,QC,-1.0,,94,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,-1.3,,10,10,1,,,,20,,,1,2012-01-10T12:00:00,-6,,M,2012,,ND,2012-01-10 07:00:00,,702LED4,702LED4.2012.1.10.7,,15,,2012,QC,-0.9,,97,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,0.0,,10,10,1,,,,23,,,1,2012-01-10T13:00:00,,,M,2012,,ND,2012-01-10 08:00:00,,702LED4,702LED4.2012.1.10.8,,17,,2012,QC,0.9,,94,L'ACADIE
-73.34944444444444,45.29388888888889,NA,9,,-0.3,,10,10,1,,,,26,,,1,2012-01-10T14:00:00,,,M,2012,,ND,2012-01-10 09:00:00,,702LED4,702LED4.2012.1.10.9,,15,,2012,QC,1.4,,88,L'ACADIE
-73.34944444444444,45.29388888888889,NA,10,,0.0,,10,10,1,,,,26,,,1,2012-01-10T15:00:00,,,M,2012,,ND,2012-01-10 10:00:00,,702LED4,702LED4.2012.1.10.10,,13,,2012,QC,1.9,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,11,,0.0,,10,10,1,,,,26,,,1,2012-01-10T16:00:00,,,M,2012,,ND,2012-01-10 11:00:00,,702LED4,702LED4.2012.1.10.11,,15,,2012,QC,2.2,,85,L'ACADIE
-73.34944444444444,45.29388888888889,NA,12,,-0.6,,10,10,1,,,,26,,,1,2012-01-10T17:00:00,,,M,2012,,ND,2012-01-10 12:00:00,,702LED4,702LED4.2012.1.10.12,,15,,2012,QC,2.4,,81,L'ACADIE
-73.34944444444444,45.29388888888889,NA,13,,-1.4,,10,10,1,,,,28,,,1,2012-01-10T18:00:00,,,M,2012,,ND,2012-01-10 13:00:00,,702LED4,702LED4.2012.1.10.13,,11,,2012,QC,1.8,,79,L'ACADIE
-73.34944444444444,45.29388888888889,NA,14,,-3.7,,10,10,1,,,,30,,,1,2012-01-10T19:00:00,,,M,2012,,ND,2012-01-10 14:00:00,,702LED4,702LED4.2012.1.10.14,,15,,2012,QC,1.1,,70,L'ACADIE
-73.34944444444444,45.29388888888889,NA,15,,-4.9,,10,10,1,,,,31,,,1,2012-01-10T20:00:00,-4,,M,2012,,ND,2012-01-10 15:00:00,,702LED4,702LED4.2012.1.10.15,,13,,2012,QC,-0.1,,70,L'ACADIE
-73.34944444444444,45.29388888888889,NA,16,,-7.0,,10,10,1,,,,31,,,1,2012-01-10T21:00:00,-6,,M,2012,,ND,2012-01-10 16:00:00,,702LED4,702LED4.2012.1.10.16,,13,,2012,QC,-1.9,,68,L'ACADIE
-73.34944444444444,45.29388888888889,NA,17,,-9.2,,10,10,1,,,,30,,,1,2012-01-10T22:00:00,-8,,M,2012,,ND,2012-01-10 17:00:00,,702LED4,702LED4.2012.1.10.17,,15,,2012,QC,-3.0,,62,L'ACADIE
-73.34944444444444,45.29388888888889,NA,18,,-10.3,,10,10,1,,,,30,,,1,2012-01-10T23:00:00,-9,,M,2012,,ND,2012-01-10 18:00:00,,702LED4,702LED4.2012.1.10.18,,11,,2012,QC,-4.2,,62,L'ACADIE
-73.34944444444444,45.29388888888889,NA,19,,-11.5,,11,10,1,,,,32,,,1,2012-01-11T00:00:00,-10,,M,2012,,ND,2012-01-10 19:00:00,,702LED4,702LED4.2012.1.10.19,,11,,2012,QC,-5.0,,60,L'ACADIE
-73.34944444444444,45.29388888888889,NA,20,,-10.8,,11,10,1,,,,34,,,1,2012-01-11T01:00:00,-9,,M,2012,,ND,2012-01-10 20:00:00,,702LED4,702LED4.2012.1.10.20,,7,,2012,QC,-5.3,,65,L'ACADIE
-73.34944444444444,45.29388888888889,NA,21,,-11.1,,11,10,1,,,,34,,,1,2012-01-11T02:00:00,-9,,M,2012,,ND,2012-01-10 21:00:00,,702LED4,702LED4.2012.1.10.21,,6,,2012,QC,-5.8,,66,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,-12.3,,11,10,1,,,,1,,,1,2012-01-11T03:00:00,-11,,M,2012,,ND,2012-01-10 22:00:00,,702LED4,702LED4.2012.1.10.22,,7,,2012,QC,-7.1,,66,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,-13.5,,11,10,1,,,,2,,,1,2012-01-11T04:00:00,-13,,M,2012,,ND,2012-01-10 23:00:00,,702LED4,702LED4.2012.1.10.23,,7,,2012,QC,-9.0,,70,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,-15.4,,11,11,1,,,,5,,,1,2012-01-11T05:00:00,-17,,M,2012,,ND,2012-01-11 00:00:00,,702LED4,702LED4.2012.1.11.0,,11,,2012,QC,-11.0,,70,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,-16.7,,11,11,1,,,,4,,,1,2012-01-11T06:00:00,-18,,M,2012,,ND,2012-01-11 01:00:00,,702LED4,702LED4.2012.1.11.1,,11,,2012,QC,-12.4,,70,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,-18.2,,11,11,1,,,,4,,,1,2012-01-11T07:00:00,-19,,M,2012,,ND,2012-01-11 02:00:00,,702LED4,702LED4.2012.1.11.2,,11,,2012,QC,-13.2,,66,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,-18.2,,11,11,1,,,,4,,,1,2012-01-11T08:00:00,-19,,M,2012,,ND,2012-01-11 03:00:00,,702LED4,702LED4.2012.1.11.3,,7,,2012,QC,-14.0,,70,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,-18.3,,11,11,1,,,,3,,,1,2012-01-11T09:00:00,-19,,M,2012,,ND,2012-01-11 04:00:00,,702LED4,702LED4.2012.1.11.4,,7,,2012,QC,-14.4,,72,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,-18.7,,11,11,1,,,,5,,,1,2012-01-11T10:00:00,-19,,M,2012,,ND,2012-01-11 05:00:00,,702LED4,702LED4.2012.1.11.5,,6,,2012,QC,-14.9,,73,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,-19.6,,11,11,1,,,,6,,,1,2012-01-11T11:00:00,-20,,M,2012,,ND,2012-01-11 06:00:00,,702LED4,702LED4.2012.1.11.6,,7,,2012,QC,-15.2,,69,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,-19.9,,11,11,1,,,,6,,,1,2012-01-11T12:00:00,-20,,M,2012,,ND,2012-01-11 07:00:00,,702LED4,702LED4.2012.1.11.7,,7,,2012,QC,-15.4,,68,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,-19.5,,11,11,1,,,,3,,,1,2012-01-11T13:00:00,-20,,M,2012,,ND,2012-01-11 08:00:00,,702LED4,702LED4.2012.1.11.8,,7,,2012,QC,-15.4,,71,L'ACADIE
-73.34944444444444,45.29388888888889,NA,9,,-19.2,,11,11,1,,,,4,,,1,2012-01-11T14:00:00,-21,,M,2012,,ND,2012-01-11 09:00:00,,702LED4,702LED4.2012.1.11.9,,11,,2012,QC,-14.8,,69,L'ACADIE
-73.34944444444444,45.29388888888889,NA,10,,-18.7,,11,11,1,,,,2,,,1,2012-01-11T15:00:00,-19,,M,2012,,ND,2012-01-11 10:00:00,,702LED4,702LED4.2012.1.11.10,,7,,2012,QC,-13.9,,67,L'ACADIE
-73.34944444444444,45.29388888888889,NA,11,,-18.7,,11,11,1,,,,3,,,1,2012-01-11T16:00:00,-18,,M,2012,,ND,2012-01-11 11:00:00,,702LED4,702LED4.2012.1.11.11,,7,,2012,QC,-13.7,,66,L'ACADIE
-73.34944444444444,45.29388888888889,NA,12,,-18.0,,11,11,1,,,,5,,,1,2012-01-11T17:00:00,-19,,M,2012,,ND,2012-01-11 12:00:00,,702LED4,702LED4.2012.1.11.12,,11,,2012,QC,-13.1,,67,L'ACADIE
-73.34944444444444,45.29388888888889,NA,13,,-17.4,,11,11,1,,,,4,,,1,2012-01-11T18:00:00,-19,,M,2012,,ND,2012-01-11 13:00:00,,702LED4,702LED4.2012.1.11.13,,11,,2012,QC,-12.6,,67,L'ACADIE
-73.34944444444444,45.29388888888889,NA,14,,-16.6,,11,11,1,,,,6,,,1,2012-01-11T19:00:00,-17,,M,2012,,ND,2012-01-11 14:00:00,,702LED4,702LED4.2012.1.11.14,,9,,2012,QC,-12.0,,69,L'ACADIE
-73.34944444444444,45.29388888888889,NA,15,,-16.0,,11,11,1,,,,3,,,1,2012-01-11T20:00:00,-17,,M,2012,,ND,2012-01-11 15:00:00,,702LED4,702LED4.2012.1.11.15,,9,,2012,QC,-11.5,,69,L'ACADIE
-73.34944444444444,45.29388888888889,NA,16,,-15.6,,11,11,1,,,,3,,,1,2012-01-11T21:00:00,-17,,M,2012,,ND,2012-01-11 16:00:00,,702LED4,702LED4.2012.1.11.16,,11,,2012,QC,-11.4,,71,L'ACADIE
-73.34944444444444,45.29388888888889,NA,17,,-15.6,,11,11,1,,,,3,,,1,2012-01-11T22:00:00,-18,,M,2012,,ND,2012-01-11 17:00:00,,702LED4,702LED4.2012.1.11.17,,11,,2012,QC,-11.6,,72,L'ACADIE
-73.34944444444444,45.29388888888889,NA,18,,-16.1,,11,11,1,,,,2,,,1,2012-01-11T23:00:00,-19,,M,2012,,ND,2012-01-11 18:00:00,,702LED4,702LED4.2012.1.11.18,,13,,2012,QC,-12.1,,72,L'ACADIE
-73.34944444444444,45.29388888888889,NA,19,,-15.7,,12,11,1,,,,3,,,1,2012-01-12T00:00:00,-19,,M,2012,,ND,2012-01-11 19:00:00,,702LED4,702LED4.2012.1.11.19,,15,,2012,QC,-11.6,,72,L'ACADIE
-73.34944444444444,45.29388888888889,NA,20,,-14.9,,12,11,1,,,,3,,,1,2012-01-12T01:00:00,-17,,M,2012,,ND,2012-01-11 20:00:00,,702LED4,702LED4.2012.1.11.20,,13,,2012,QC,-11.0,,73,L'ACADIE
-73.34944444444444,45.29388888888889,NA,21,,-14.2,,12,11,1,,,,3,,,1,2012-01-12T02:00:00,-17,,M,2012,,ND,2012-01-11 21:00:00,,702LED4,702LED4.2012.1.11.21,,11,,2012,QC,-10.8,,76,L'ACADIE
-73.34944444444444,45.29388888888889,NA,22,,-13.8,,12,11,1,,,,3,,,1,2012-01-12T03:00:00,-16,,M,2012,,ND,2012-01-11 22:00:00,,702LED4,702LED4.2012.1.11.22,,9,,2012,QC,-10.6,,77,L'ACADIE
-73.34944444444444,45.29388888888889,NA,23,,-13.9,,12,11,1,,,,4,,,1,2012-01-12T04:00:00,-17,,M,2012,,ND,2012-01-11 23:00:00,,702LED4,702LED4.2012.1.11.23,,11,,2012,QC,-10.8,,78,L'ACADIE
-73.34944444444444,45.29388888888889,NA,0,,-13.6,,12,12,1,,,,4,,,1,2012-01-12T05:00:00,-15,,M,2012,,ND,2012-01-12 00:00:00,,702LED4,702LED4.2012.1.12.0,,7,,2012,QC,-10.8,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,1,,-13.4,,12,12,1,,,,4,,,1,2012-01-12T06:00:00,-15,,M,2012,,ND,2012-01-12 01:00:00,,702LED4,702LED4.2012.1.12.1,,7,,2012,QC,-10.9,,82,L'ACADIE
-73.34944444444444,45.29388888888889,NA,2,,-12.6,,12,12,1,,,,3,,,1,2012-01-12T07:00:00,-16,,M,2012,,ND,2012-01-12 02:00:00,,702LED4,702LED4.2012.1.12.2,,11,,2012,QC,-10.0,,81,L'ACADIE
-73.34944444444444,45.29388888888889,NA,3,,-12.2,,12,12,1,,,,4,,,1,2012-01-12T08:00:00,-15,,M,2012,,ND,2012-01-12 03:00:00,,702LED4,702LED4.2012.1.12.3,,11,,2012,QC,-9.4,,80,L'ACADIE
-73.34944444444444,45.29388888888889,NA,4,,-11.7,,12,12,1,,,,3,,,1,2012-01-12T09:00:00,-14,,M,2012,,ND,2012-01-12 04:00:00,,702LED4,702LED4.2012.1.12.4,,9,,2012,QC,-9.2,,82,L'ACADIE
-73.34944444444444,45.29388888888889,NA,5,,-10.5,,12,12,1,,,,3,,,1,2012-01-12T10:00:00,-13,,M,2012,,ND,2012-01-12 05:00:00,,702LED4,702LED4.2012.1.12.5,,11,,2012,QC,-8.1,,83,L'ACADIE
-73.34944444444444,45.29388888888889,NA,6,,-9.5,,12,12,1,,,,3,,,1,2012-01-12T11:00:00,-12,,M,2012,,ND,2012-01-12 06:00:00,,702LED4,702LED4.2012.1.12.6,,9,,2012,QC,-7.2,,84,L'ACADIE
-73.34944444444444,45.29388888888889,NA,7,,-7.6,,12,12,1,,,,3,,,1,2012-01-12T12:00:00,-10,,M,2012,,ND,2012-01-12 07:00:00,,702LED4,702LED4.2012.1.12.7,,9,,2012,QC,-5.8,,87,L'ACADIE
-73.34944444444444,45.29388888888889,NA,8,,-5.4,,12,12,1,,,,4,,,1,2012-01-12T13:00:00,-8,,M,2012,,ND,2012-01-12 08:00:00,,702LED4,702LED4.2012.1.12.8,,7,,2012,QC,-4.4,,93,L'ACADIE
