x,y,DEW_POINT_TEMP,RELATIVE_HUMIDITY_FLAG,UTC_DAY,TEMP,UTC_DATE,LOCAL_HOUR,PRECIP_AMOUNT_FLAG,WIND_DIRECTION_FLAG,PRECIP_AMOUNT,WIND_SPEED_FLAG,LOCAL_DAY,WEATHER_FRE_DESC,STATION_NAME,UTC_MONTH,STATION_PRESSURE_FLAG,HUMIDEX,DEW_POINT_TEMP_FLAG,UTC_YEAR,LOCAL_YEAR,VISIBILITY_FLAG,PROVINCE_CODE,STATION_PRESSURE,HUMIDEX_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,TEMP_FLAG,RELATIVE_HUMIDITY,WINDCHILL,WEATHER_ENG_DESC,WINDCHILL_FLAG,ID,VISIBILITY,LOCAL_DATE,WIND_SPEED,WIND_DIRECTION
-73.34944444444444,45.29388888888889,16.2,,27,16.9,1994-09-27T06:00:00,1,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,96,,NA,,702LED4.1994.9.27.1,,1994-09-27 01:00:00,13,17
-73.34944444444444,45.29388888888889,16.3,,27,16.7,1994-09-27T07:00:00,2,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,97,,NA,,702LED4.1994.9.27.2,,1994-09-27 02:00:00,9,18
-73.34944444444444,45.29388888888889,16.4,,27,16.4,1994-09-27T08:00:00,3,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.27.3,,1994-09-27 03:00:00,11,17
-73.34944444444444,45.29388888888889,16.3,,27,16.3,1994-09-27T09:00:00,4,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.27.4,,1994-09-27 04:00:00,9,18
-73.34944444444444,45.29388888888889,16.2,,27,16.2,1994-09-27T10:00:00,5,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.27.5,,1994-09-27 05:00:00,9,17
-73.34944444444444,45.29388888888889,16.3,,27,16.3,1994-09-27T11:00:00,6,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.27.6,,1994-09-27 06:00:00,11,15
-73.34944444444444,45.29388888888889,16.6,,27,16.7,1994-09-27T12:00:00,7,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,99,,NA,,702LED4.1994.9.27.7,,1994-09-27 07:00:00,15,17
-73.34944444444444,45.29388888888889,16.9,,27,17.5,1994-09-27T13:00:00,8,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,96,,NA,,702LED4.1994.9.27.8,,1994-09-27 08:00:00,15,18
-73.34944444444444,45.29388888888889,16.8,,27,18.1,1994-09-27T14:00:00,9,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,92,,NA,,702LED4.1994.9.27.9,,1994-09-27 09:00:00,15,21
-73.34944444444444,45.29388888888889,16.9,,27,19.0,1994-09-27T15:00:00,10,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,88,,NA,,702LED4.1994.9.27.10,,1994-09-27 10:00:00,20,19
-73.34944444444444,45.29388888888889,17.0,,27,17.7,1994-09-27T16:00:00,11,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,96,,NA,,702LED4.1994.9.27.11,,1994-09-27 11:00:00,19,19
-73.34944444444444,45.29388888888889,16.9,,27,18.5,1994-09-27T17:00:00,12,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,90,,NA,,702LED4.1994.9.27.12,,1994-09-27 12:00:00,19,18
-73.34944444444444,45.29388888888889,16.9,,27,19.8,1994-09-27T18:00:00,13,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,83,,NA,,702LED4.1994.9.27.13,,1994-09-27 13:00:00,20,20
-73.34944444444444,45.29388888888889,16.9,,27,19.7,1994-09-27T19:00:00,14,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,84,,NA,,702LED4.1994.9.27.14,,1994-09-27 14:00:00,22,20
-73.34944444444444,45.29388888888889,17.5,,27,19.8,1994-09-27T20:00:00,15,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,87,,NA,,702LED4.1994.9.27.15,,1994-09-27 15:00:00,19,20
-73.34944444444444,45.29388888888889,17.0,,27,19.7,1994-09-27T21:00:00,16,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,84,,NA,,702LED4.1994.9.27.16,,1994-09-27 16:00:00,20,20
-73.34944444444444,45.29388888888889,16.6,,27,18.7,1994-09-27T22:00:00,17,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,88,,NA,,702LED4.1994.9.27.17,,1994-09-27 17:00:00,13,21
-73.34944444444444,45.29388888888889,16.6,,27,17.5,1994-09-27T23:00:00,18,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,94,,NA,,702LED4.1994.9.27.18,,1994-09-27 18:00:00,15,19
-73.34944444444444,45.29388888888889,15.8,,28,17.3,1994-09-28T00:00:00,19,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,91,,NA,,702LED4.1994.9.27.19,,1994-09-27 19:00:00,13,20
-73.34944444444444,45.29388888888889,15.6,,28,17.3,1994-09-28T01:00:00,20,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,90,,NA,,702LED4.1994.9.27.20,,1994-09-27 20:00:00,19,19
-73.34944444444444,45.29388888888889,15.3,,28,17.2,1994-09-28T02:00:00,21,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,89,,NA,,702LED4.1994.9.27.21,,1994-09-27 21:00:00,19,20
-73.34944444444444,45.29388888888889,15.5,,28,16.5,1994-09-28T03:00:00,22,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,94,,NA,,702LED4.1994.9.27.22,,1994-09-27 22:00:00,11,19
-73.34944444444444,45.29388888888889,15.6,,28,16.6,1994-09-28T04:00:00,23,,,,,27,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,94,,NA,,702LED4.1994.9.27.23,,1994-09-27 23:00:00,13,20
-73.34944444444444,45.29388888888889,15.9,,28,16.3,1994-09-28T05:00:00,0,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,97,,NA,,702LED4.1994.9.28.0,,1994-09-28 00:00:00,13,23
-73.34944444444444,45.29388888888889,15.8,,28,15.9,1994-09-28T06:00:00,1,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,99,,NA,,702LED4.1994.9.28.1,,1994-09-28 01:00:00,11,22
-73.34944444444444,45.29388888888889,15.6,,28,15.7,1994-09-28T07:00:00,2,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,99,,NA,,702LED4.1994.9.28.2,,1994-09-28 02:00:00,13,23
-73.34944444444444,45.29388888888889,15.3,,28,15.3,1994-09-28T08:00:00,3,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.3,,1994-09-28 03:00:00,9,22
-73.34944444444444,45.29388888888889,14.7,,28,14.7,1994-09-28T09:00:00,4,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.4,,1994-09-28 04:00:00,6,22
-73.34944444444444,45.29388888888889,13.5,,28,13.5,1994-09-28T10:00:00,5,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.5,,1994-09-28 05:00:00,6,20
-73.34944444444444,45.29388888888889,12.9,,28,12.9,1994-09-28T11:00:00,6,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.6,,1994-09-28 06:00:00,7,24
-73.34944444444444,45.29388888888889,13.4,,28,13.4,1994-09-28T12:00:00,7,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.7,,1994-09-28 07:00:00,4,23
-73.34944444444444,45.29388888888889,14.6,,28,15.8,1994-09-28T13:00:00,8,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,93,,NA,,702LED4.1994.9.28.8,,1994-09-28 08:00:00,9,20
-73.34944444444444,45.29388888888889,14.6,,28,17.8,1994-09-28T14:00:00,9,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,82,,NA,,702LED4.1994.9.28.9,,1994-09-28 09:00:00,13,21
-73.34944444444444,45.29388888888889,13.7,,28,18.6,1994-09-28T15:00:00,10,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,73,,NA,,702LED4.1994.9.28.10,,1994-09-28 10:00:00,19,20
-73.34944444444444,45.29388888888889,13.7,,28,19.0,1994-09-28T16:00:00,11,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,71,,NA,,702LED4.1994.9.28.11,,1994-09-28 11:00:00,20,21
-73.34944444444444,45.29388888888889,12.4,,28,19.9,1994-09-28T17:00:00,12,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,62,,NA,,702LED4.1994.9.28.12,,1994-09-28 12:00:00,13,23
-73.34944444444444,45.29388888888889,13.7,,28,20.5,1994-09-28T18:00:00,13,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,65,,NA,,702LED4.1994.9.28.13,,1994-09-28 13:00:00,17,19
-73.34944444444444,45.29388888888889,12.8,,28,19.4,1994-09-28T19:00:00,14,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,66,,NA,,702LED4.1994.9.28.14,,1994-09-28 14:00:00,24,22
-73.34944444444444,45.29388888888889,13.1,,28,19.0,1994-09-28T20:00:00,15,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,69,,NA,,702LED4.1994.9.28.15,,1994-09-28 15:00:00,19,22
-73.34944444444444,45.29388888888889,12.8,,28,18.3,1994-09-28T21:00:00,16,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,70,,NA,,702LED4.1994.9.28.16,,1994-09-28 16:00:00,13,21
-73.34944444444444,45.29388888888889,12.8,,28,17.6,1994-09-28T22:00:00,17,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,73,,NA,,702LED4.1994.9.28.17,,1994-09-28 17:00:00,13,22
-73.34944444444444,45.29388888888889,13.0,,28,13.6,1994-09-28T23:00:00,18,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,96,,NA,,702LED4.1994.9.28.18,,1994-09-28 18:00:00,17,30
-73.34944444444444,45.29388888888889,12.7,,29,12.7,1994-09-29T00:00:00,19,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.19,,1994-09-28 19:00:00,11,30
-73.34944444444444,45.29388888888889,12.4,,29,12.4,1994-09-29T01:00:00,20,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.20,,1994-09-28 20:00:00,6,28
-73.34944444444444,45.29388888888889,12.4,,29,12.4,1994-09-29T02:00:00,21,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.21,,1994-09-28 21:00:00,6,35
-73.34944444444444,45.29388888888889,12.1,,29,12.1,1994-09-29T03:00:00,22,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.22,,1994-09-28 22:00:00,0,0
-73.34944444444444,45.29388888888889,12.1,,29,12.1,1994-09-29T04:00:00,23,,,,,28,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.28.23,,1994-09-28 23:00:00,4,16
-73.34944444444444,45.29388888888889,11.4,,29,11.4,1994-09-29T05:00:00,0,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.29.0,,1994-09-29 00:00:00,7,18
-73.34944444444444,45.29388888888889,11.2,,29,11.2,1994-09-29T06:00:00,1,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.29.1,,1994-09-29 01:00:00,7,15
-73.34944444444444,45.29388888888889,11.7,,29,11.7,1994-09-29T07:00:00,2,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.29.2,,1994-09-29 02:00:00,7,25
-73.34944444444444,45.29388888888889,12.0,,29,12.0,1994-09-29T08:00:00,3,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.29.3,,1994-09-29 03:00:00,9,24
-73.34944444444444,45.29388888888889,11.7,,29,11.7,1994-09-29T09:00:00,4,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.29.4,,1994-09-29 04:00:00,0,0
-73.34944444444444,45.29388888888889,11.9,,29,11.9,1994-09-29T10:00:00,5,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.29.5,,1994-09-29 05:00:00,4,20
-73.34944444444444,45.29388888888889,11.9,,29,11.9,1994-09-29T11:00:00,6,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.29.6,,1994-09-29 06:00:00,4,19
-73.34944444444444,45.29388888888889,11.9,,29,11.9,1994-09-29T12:00:00,7,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,100,,NA,,702LED4.1994.9.29.7,,1994-09-29 07:00:00,6,23
-73.34944444444444,45.29388888888889,12.6,,29,12.9,1994-09-29T13:00:00,8,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,98,,NA,,702LED4.1994.9.29.8,,1994-09-29 08:00:00,4,22
-73.34944444444444,45.29388888888889,11.3,,29,13.8,1994-09-29T14:00:00,9,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,85,,NA,,702LED4.1994.9.29.9,,1994-09-29 09:00:00,13,24
-73.34944444444444,45.29388888888889,11.7,,29,13.2,1994-09-29T15:00:00,10,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,91,,NA,,702LED4.1994.9.29.10,,1994-09-29 10:00:00,7,28
-73.34944444444444,45.29388888888889,12.0,,29,14.4,1994-09-29T16:00:00,11,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,85,,NA,,702LED4.1994.9.29.11,,1994-09-29 11:00:00,11,26
-73.34944444444444,45.29388888888889,11.9,,29,12.4,1994-09-29T17:00:00,12,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,97,,NA,,702LED4.1994.9.29.12,,1994-09-29 12:00:00,0,0
-73.34944444444444,45.29388888888889,12.5,,29,13.7,1994-09-29T18:00:00,13,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,92,,NA,,702LED4.1994.9.29.13,,1994-09-29 13:00:00,15,29
-73.34944444444444,45.29388888888889,12.1,,29,14.7,1994-09-29T19:00:00,14,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,84,,NA,,702LED4.1994.9.29.14,,1994-09-29 14:00:00,11,29
-73.34944444444444,45.29388888888889,11.8,,29,15.8,1994-09-29T20:00:00,15,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,77,,NA,,702LED4.1994.9.29.15,,1994-09-29 15:00:00,13,30
-73.34944444444444,45.29388888888889,11.0,,29,11.8,1994-09-29T21:00:00,16,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,95,,NA,,702LED4.1994.9.29.16,,1994-09-29 16:00:00,17,29
-73.34944444444444,45.29388888888889,12.1,,29,12.4,1994-09-29T22:00:00,17,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,98,,NA,,702LED4.1994.9.29.17,,1994-09-29 17:00:00,9,28
-73.34944444444444,45.29388888888889,11.9,,29,12.1,1994-09-29T23:00:00,18,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,99,,NA,,702LED4.1994.9.29.18,,1994-09-29 18:00:00,11,27
-73.34944444444444,45.29388888888889,11.4,,30,11.9,1994-09-30T00:00:00,19,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,97,,NA,,702LED4.1994.9.29.19,,1994-09-29 19:00:00,17,30
-73.34944444444444,45.29388888888889,9.6,,30,11.3,1994-09-30T01:00:00,20,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,89,,NA,,702LED4.1994.9.29.20,,1994-09-29 20:00:00,20,28
-73.34944444444444,45.29388888888889,8.6,,30,10.5,1994-09-30T02:00:00,21,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,88,,NA,,702LED4.1994.9.29.21,,1994-09-29 21:00:00,20,29
-73.34944444444444,45.29388888888889,8.0,,30,9.8,1994-09-30T03:00:00,22,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,89,,NA,,702LED4.1994.9.29.22,,1994-09-29 22:00:00,22,29
-73.34944444444444,45.29388888888889,6.8,,30,9.4,1994-09-30T04:00:00,23,,,,,29,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,84,,NA,,702LED4.1994.9.29.23,,1994-09-29 23:00:00,24,31
-73.34944444444444,45.29388888888889,6.9,,30,8.2,1994-09-30T05:00:00,0,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,92,,NA,,702LED4.1994.9.30.0,,1994-09-30 00:00:00,15,31
-73.34944444444444,45.29388888888889,5.8,,30,8.1,1994-09-30T06:00:00,1,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,85,,NA,,702LED4.1994.9.30.1,,1994-09-30 01:00:00,19,30
-73.34944444444444,45.29388888888889,6.5,,30,7.6,1994-09-30T07:00:00,2,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,93,,NA,,702LED4.1994.9.30.2,,1994-09-30 02:00:00,15,29
-73.34944444444444,45.29388888888889,6.9,,30,7.4,1994-09-30T08:00:00,3,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,97,,NA,,702LED4.1994.9.30.3,,1994-09-30 03:00:00,15,30
-73.34944444444444,45.29388888888889,6.5,,30,7.6,1994-09-30T09:00:00,4,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,93,,NA,,702LED4.1994.9.30.4,,1994-09-30 04:00:00,20,29
-73.34944444444444,45.29388888888889,5.7,,30,7.4,1994-09-30T10:00:00,5,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,89,,NA,,702LED4.1994.9.30.5,,1994-09-30 05:00:00,20,30
-73.34944444444444,45.29388888888889,5.1,,30,7.4,1994-09-30T11:00:00,6,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,85,,NA,,702LED4.1994.9.30.6,,1994-09-30 06:00:00,20,30
-73.34944444444444,45.29388888888889,4.7,,30,7.3,1994-09-30T12:00:00,7,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,84,,NA,,702LED4.1994.9.30.7,,1994-09-30 07:00:00,22,30
-73.34944444444444,45.29388888888889,4.3,,30,7.3,1994-09-30T13:00:00,8,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,81,,NA,,702LED4.1994.9.30.8,,1994-09-30 08:00:00,24,30
-73.34944444444444,45.29388888888889,3.0,,30,7.6,1994-09-30T14:00:00,9,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,73,,NA,,702LED4.1994.9.30.9,,1994-09-30 09:00:00,30,31
-73.34944444444444,45.29388888888889,2.3,,30,8.4,1994-09-30T15:00:00,10,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,65,,NA,,702LED4.1994.9.30.10,,1994-09-30 10:00:00,28,31
-73.34944444444444,45.29388888888889,2.4,,30,9.4,1994-09-30T16:00:00,11,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,62,,NA,,702LED4.1994.9.30.11,,1994-09-30 11:00:00,32,31
-73.34944444444444,45.29388888888889,1.7,,30,10.0,1994-09-30T17:00:00,12,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,56,,NA,,702LED4.1994.9.30.12,,1994-09-30 12:00:00,28,34
-73.34944444444444,45.29388888888889,2.7,,30,10.3,1994-09-30T18:00:00,13,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,59,,NA,,702LED4.1994.9.30.13,,1994-09-30 13:00:00,30,32
-73.34944444444444,45.29388888888889,2.9,,30,10.2,1994-09-30T19:00:00,14,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,60,,NA,,702LED4.1994.9.30.14,,1994-09-30 14:00:00,22,31
-73.34944444444444,45.29388888888889,2.9,,30,10.7,1994-09-30T20:00:00,15,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,58,,NA,,702LED4.1994.9.30.15,,1994-09-30 15:00:00,17,33
-73.34944444444444,45.29388888888889,2.1,,30,10.5,1994-09-30T21:00:00,16,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,56,,NA,,702LED4.1994.9.30.16,,1994-09-30 16:00:00,17,33
-73.34944444444444,45.29388888888889,1.5,,30,10.0,1994-09-30T22:00:00,17,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,55,,NA,,702LED4.1994.9.30.17,,1994-09-30 17:00:00,17,33
-73.34944444444444,45.29388888888889,1.2,,30,9.6,1994-09-30T23:00:00,18,,,,,30,ND,L'ACADIE,9,M,,,1994,1994,,QC,,,9,702LED4,,56,,NA,,702LED4.1994.9.30.18,,1994-09-30 18:00:00,15,34
-73.34944444444444,45.29388888888889,1.9,,1,8.6,1994-10-01T00:00:00,19,,,,,30,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,9,702LED4,,63,,NA,,702LED4.1994.9.30.19,,1994-09-30 19:00:00,11,33
-73.34944444444444,45.29388888888889,2.1,,1,7.7,1994-10-01T01:00:00,20,,,,,30,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,9,702LED4,,68,,NA,,702LED4.1994.9.30.20,,1994-09-30 20:00:00,7,33
-73.34944444444444,45.29388888888889,2.9,,1,6.8,1994-10-01T02:00:00,21,,,,,30,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,9,702LED4,,76,,NA,,702LED4.1994.9.30.21,,1994-09-30 21:00:00,6,32
-73.34944444444444,45.29388888888889,2.5,,1,8.0,1994-10-01T03:00:00,22,,,,,30,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,9,702LED4,,68,,NA,,702LED4.1994.9.30.22,,1994-09-30 22:00:00,15,34
-73.34944444444444,45.29388888888889,3.5,,1,6.8,1994-10-01T04:00:00,23,,,,,30,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,9,702LED4,,79,,NA,,702LED4.1994.9.30.23,,1994-09-30 23:00:00,7,30
-73.34944444444444,45.29388888888889,2.5,,1,7.3,1994-10-01T05:00:00,0,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,72,,NA,,702LED4.1994.10.1.0,,1994-10-01 00:00:00,13,35
-73.34944444444444,45.29388888888889,3.1,,1,5.0,1994-10-01T06:00:00,1,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,87,,NA,,702LED4.1994.10.1.1,,1994-10-01 01:00:00,6,28
-73.34944444444444,45.29388888888889,3.0,,1,3.8,1994-10-01T07:00:00,2,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,95,,NA,,702LED4.1994.10.1.2,,1994-10-01 02:00:00,6,29
-73.34944444444444,45.29388888888889,2.6,,1,3.2,1994-10-01T08:00:00,3,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,96,,NA,,702LED4.1994.10.1.3,,1994-10-01 03:00:00,7,28
-73.34944444444444,45.29388888888889,2.7,,1,3.0,1994-10-01T09:00:00,4,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,98,,NA,,702LED4.1994.10.1.4,,1994-10-01 04:00:00,6,28
-73.34944444444444,45.29388888888889,2.7,,1,2.9,1994-10-01T10:00:00,5,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,99,,NA,,702LED4.1994.10.1.5,,1994-10-01 05:00:00,7,29
-73.34944444444444,45.29388888888889,2.9,,1,3.0,1994-10-01T11:00:00,6,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,99,,NA,,702LED4.1994.10.1.6,,1994-10-01 06:00:00,7,32
-73.34944444444444,45.29388888888889,3.9,,1,4.9,1994-10-01T12:00:00,7,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,93,,NA,,702LED4.1994.10.1.7,,1994-10-01 07:00:00,13,30
-73.34944444444444,45.29388888888889,5.5,,1,7.2,1994-10-01T13:00:00,8,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,89,,NA,,702LED4.1994.10.1.8,,1994-10-01 08:00:00,11,32
-73.34944444444444,45.29388888888889,5.4,,1,9.2,1994-10-01T14:00:00,9,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,77,,NA,,702LED4.1994.10.1.9,,1994-10-01 09:00:00,9,34
-73.34944444444444,45.29388888888889,3.2,,1,10.8,1994-10-01T15:00:00,10,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,59,,NA,,702LED4.1994.10.1.10,,1994-10-01 10:00:00,9,34
-73.34944444444444,45.29388888888889,2.4,,1,11.6,1994-10-01T16:00:00,11,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,53,,NA,,702LED4.1994.10.1.11,,1994-10-01 11:00:00,15,31
-73.34944444444444,45.29388888888889,0.8,,1,12.5,1994-10-01T17:00:00,12,,,,,1,ND,L'ACADIE,10,M,,,1994,1994,,QC,,,10,702LED4,,45,,NA,,702LED4.1994.10.1.12,,1994-10-01 12:00:00,15,34
